Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2020-01-05 08:19:18,2020-01-05 08:20:17,58.891s,FAILED
,,,,,,
Test Cases/AHI/Teladoc,Safari 11,teladoc application flow,2020-01-05 08:19:19,2020-01-05 08:20:16,57.469s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:19:19,2020-01-05 08:19:20,0.574s,PASSED
i = 0,Safari 11,,2020-01-05 08:19:20,2020-01-05 08:19:20,0.174s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2020-01-05 08:19:20,2020-01-05 08:19:32,11.920s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2020-01-05 08:19:32,2020-01-05 08:19:33,0.794s,PASSED
Thread.sleep(3000),Safari 11,wait time,2020-01-05 08:19:33,2020-01-05 08:19:36,3.036s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:19:36,2020-01-05 08:19:36,0.534s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2020-01-05 08:19:36,2020-01-05 08:19:39,2.993s,PASSED
waitForPageLoad(20),Safari 11,,2020-01-05 08:19:39,2020-01-05 08:19:39,0.027s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_h1""), 20)",Safari 11,,2020-01-05 08:19:39,2020-01-05 08:19:39,0.086s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:19:39,2020-01-05 08:19:40,0.458s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2020-01-05 08:19:40,2020-01-05 08:19:40,0.055s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2020-01-05 08:19:40,2020-01-05 08:19:40,0.173s,PASSED
Thread.sleep(500),Safari 11,set dob,2020-01-05 08:19:40,2020-01-05 08:19:41,0.503s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2020-01-05 08:19:41,2020-01-05 08:19:41,0.754s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2020-01-05 08:19:41,2020-01-05 08:19:41,0.116s,PASSED
