Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Spark,Safari 11,,2019-12-17 08:06:24,2019-12-17 08:14:00,7m - 36.880s,FAILED
,,,,,,
Test Cases/PL Site/Spark/hbi/Health Choice,Safari 11,,2019-12-17 08:06:24,2019-12-17 08:08:12,1m - 47.461s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-17 08:06:25,2019-12-17 08:06:26,0.857s,PASSED
i = 0,Safari 11,,2019-12-17 08:06:26,2019-12-17 08:06:26,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2019-12-17 08:06:26,2019-12-17 08:06:33,7.097s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-17 08:06:33,2019-12-17 08:07:10,37.198s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-17 08:07:10,2019-12-17 08:07:15,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-17 08:07:15,2019-12-17 08:07:15,0.029s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2019-12-17 08:07:15,2019-12-17 08:07:15,0.539s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-17 08:07:15,2019-12-17 08:07:16,0.009s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-17 08:07:16,2019-12-17 08:07:16,0.489s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-17 08:07:16,2019-12-17 08:07:16,0.309s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-17 08:07:16,2019-12-17 08:07:16,0.009s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-17 08:07:16,2019-12-17 08:07:17,0.446s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-17 08:07:17,2019-12-17 08:07:17,0.460s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-17 08:07:17,2019-12-17 08:07:17,0.146s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-17 08:07:17,2019-12-17 08:07:18,0.559s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-17 08:07:18,2019-12-17 08:08:12,53.630s,PASSED
,,,,,,
Test Cases/PL Site/Spark/hbi/Vitala Care,Safari 11,,2019-12-17 08:08:12,2019-12-17 08:10:04,1m - 52.788s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-17 08:08:12,2019-12-17 08:08:12,0.097s,PASSED
