Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hic,Safari 11,,2019-12-26 08:00:41,2019-12-26 08:11:38,10m - 57.320s,FAILED
,,,,,,
Test Cases/HIC/ACA,Safari 11,,2019-12-26 08:00:42,2019-12-26 08:01:20,37.883s,PASSED
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""ACA"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:00:43,2019-12-26 08:00:45,2.056s,PASSED
i = 0,Safari 11,,2019-12-26 08:00:45,2019-12-26 08:00:45,0.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.healthinsurance.com/""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:00:45,2019-12-26 08:01:00,14.995s,PASSED
"click(findTestObject(""hic/nav/navButton""))",Safari 11,,2019-12-26 08:01:00,2019-12-26 08:01:01,1.289s,PASSED
"click(findTestObject(""hic/nav/acaLink""))",Safari 11,,2019-12-26 08:01:01,2019-12-26 08:01:02,0.385s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-26 08:01:02,2019-12-26 08:01:04,2.011s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:01:04,2019-12-26 08:01:05,0.964s,PASSED
"setText(findTestObject(""hic/aca/zip""), ""33186"")",Safari 11,,2019-12-26 08:01:05,2019-12-26 08:01:07,1.904s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-26 08:01:07,2019-12-26 08:01:12,5.003s,PASSED
"click(findTestObject(""hic/aca/comparePlan""))",Safari 11,,2019-12-26 08:01:12,2019-12-26 08:01:15,3.202s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-26 08:01:15,2019-12-26 08:01:20,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:01:20,2019-12-26 08:01:20,0.502s,PASSED
,,,,,,
Test Cases/HIC/Dental/National General,Safari 11,,2019-12-26 08:01:20,2019-12-26 08:02:18,57.129s,FAILED
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""Dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:01:21,2019-12-26 08:01:21,0.128s,PASSED
i = 0,Safari 11,,2019-12-26 08:01:21,2019-12-26 08:01:21,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.healthinsurance.com/""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:01:21,2019-12-26 08:01:27,6.290s,PASSED
"click(findTestObject(""hic/nav/navButton""))",Safari 11,,2019-12-26 08:01:27,2019-12-26 08:01:27,0.081s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-26 08:01:27,2019-12-26 08:01:29,2.002s,PASSED
"click(findTestObject(""hic/nav/dentalLink""))",Safari 11,,2019-12-26 08:01:29,2019-12-26 08:01:29,0.152s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-26 08:01:29,2019-12-26 08:01:31,2.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:01:31,2019-12-26 08:01:32,0.553s,PASSED
"callTestCase(findTestCase(""HIC/_include/stm_census""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-26 08:01:32,2019-12-26 08:02:07,34.787s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-12-26 08:02:07,2019-12-26 08:02:07,0.107s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,2019-12-26 08:02:07,2019-12-26 08:02:17,10.201s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,2019-12-26 08:02:17,2019-12-26 08:02:18,0.517s,FAILED
,,,,,,
Test Cases/HIC/Dental/USA Access,Safari 11,,2019-12-26 08:02:18,2019-12-26 08:03:13,55.474s,FAILED
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""Dental"", ""carrierName"":""USA Access""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:02:18,2019-12-26 08:02:18,0.144s,PASSED
i = 0,Safari 11,,2019-12-26 08:02:18,2019-12-26 08:02:18,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://qa.healthinsurance.com/""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-26 08:02:18,2019-12-26 08:02:24,6.407s,PASSED
"click(findTestObject(""hic/nav/navButton""))",Safari 11,,2019-12-26 08:02:24,2019-12-26 08:02:25,0.170s,PASSED
