Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PremierSMI,Safari 11,,2020-04-02 08:11:29,2020-04-02 08:19:57,8m - 28.009s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/AdvantHealth,Safari 11,,2020-04-02 08:11:30,2020-04-02 08:13:52,2m - 22.619s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:11:30,2020-04-02 08:11:31,0.611s,PASSED
i = 0,Safari 11,,2020-04-02 08:11:31,2020-04-02 08:11:31,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:11:31,2020-04-02 08:11:39,8.181s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:11:39,2020-04-02 08:11:56,16.816s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:11:56,2020-04-02 08:12:01,5.110s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:12:01,2020-04-02 08:12:12,10.940s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:12:12,2020-04-02 08:13:52,1m - 40.422s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/Aspen,Safari 11,,2020-04-02 08:13:52,2020-04-02 08:16:00,2m - 7.726s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:13:53,2020-04-02 08:13:53,0.082s,PASSED
i = 0,Safari 11,,2020-04-02 08:13:53,2020-04-02 08:13:53,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:13:53,2020-04-02 08:13:59,6.229s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:13:59,2020-04-02 08:14:16,16.666s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:14:16,2020-04-02 08:14:22,6.442s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:14:22,2020-04-02 08:14:31,8.669s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:14:31,2020-04-02 08:16:00,1m - 29.419s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/Health Choice,Safari 11,,2020-04-02 08:16:00,2020-04-02 08:17:59,1m - 58.669s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:16:00,2020-04-02 08:16:00,0.068s,PASSED
i = 0,Safari 11,,2020-04-02 08:16:00,2020-04-02 08:16:00,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:16:00,2020-04-02 08:16:07,7.098s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:16:07,2020-04-02 08:16:47,39.880s,PASSED
Thread.sleep(5000),Safari 11,,2020-04-02 08:16:47,2020-04-02 08:16:52,5.001s,PASSED
