Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Level 1,,,2018-12-20 20:29:20,2018-12-20 20:29:30,9.265s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 20:29:21,2018-12-20 20:29:27,6.415s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 20:29:25,2018-12-20 20:29:25,0.021s,PASSED
println(fastQuoteUrl),,,2018-12-20 20:29:25,2018-12-20 20:29:25,0.009s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 20:29:25,2018-12-20 20:29:25,0.452s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 20:29:27,2018-12-20 20:29:30,2.110s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 20:29:27,2018-12-20 20:29:27,0.001s,PASSED
println(fastQuoteUrl),,,2018-12-20 20:29:27,2018-12-20 20:29:27,0.001s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 20:29:27,2018-12-20 20:29:27,0.006s,FAILED
