Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LLBenefits,Safari 11,,2019-12-15 08:04:20,2019-12-15 08:06:10,1m - 49.280s,PASSED
,,,,,,
Test Cases/PL Site/LLBenefits/hbi/Vitala Care,Safari 11,,2019-12-15 08:04:21,2019-12-15 08:06:09,1m - 47.889s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""LLBenefits"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:04:21,2019-12-15 08:04:22,0.541s,PASSED
i = 0,Safari 11,,2019-12-15 08:04:22,2019-12-15 08:04:22,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://llbenefits--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:04:22,2019-12-15 08:04:27,5.285s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""33186""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:04:27,2019-12-15 08:05:02,35.187s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-15 08:05:02,2019-12-15 08:05:07,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-15 08:05:07,2019-12-15 08:05:07,0.028s,PASSED
"click(findTestObject(""PLSite/a_vitalacare""))",Safari 11,,2019-12-15 08:05:07,2019-12-15 08:05:08,0.432s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-15 08:05:08,2019-12-15 08:05:08,0.012s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:05:08,2019-12-15 08:05:08,0.468s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-15 08:05:08,2019-12-15 08:05:08,0.303s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-15 08:05:08,2019-12-15 08:05:08,0.010s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:05:08,2019-12-15 08:05:09,0.455s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-15 08:05:09,2019-12-15 08:05:09,0.374s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-15 08:05:09,2019-12-15 08:05:09,0.036s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:05:09,2019-12-15 08:05:10,0.875s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""fl""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:05:10,2019-12-15 08:06:09,58.478s,PASSED
