Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PremierSMI,Safari 11,,2020-03-10 08:08:08,2020-03-10 08:16:08,8m - 0.219s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/AdvantHealth,Safari 11,,2020-03-10 08:08:08,2020-03-10 08:10:16,2m - 8.481s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:08:08,2020-03-10 08:08:09,0.673s,PASSED
i = 0,Safari 11,,2020-03-10 08:08:09,2020-03-10 08:08:09,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:08:09,2020-03-10 08:08:16,7.276s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:08:16,2020-03-10 08:08:33,16.645s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:08:33,2020-03-10 08:08:38,4.686s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:08:38,2020-03-10 08:08:46,8.239s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:08:46,2020-03-10 08:10:16,1m - 30.561s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/Aspen,Safari 11,,2020-03-10 08:10:16,2020-03-10 08:12:27,2m - 10.667s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""Aspen""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:10:17,2020-03-10 08:10:17,0.196s,PASSED
i = 0,Safari 11,,2020-03-10 08:10:17,2020-03-10 08:10:17,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:10:17,2020-03-10 08:10:24,6.623s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:10:24,2020-03-10 08:10:41,17.618s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""aspen""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:10:41,2020-03-10 08:10:46,4.934s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:10:46,2020-03-10 08:10:55,8.513s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:10:55,2020-03-10 08:12:27,1m - 32.475s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/Health Choice,Safari 11,,2020-03-10 08:12:27,2020-03-10 08:14:17,1m - 49.910s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:12:27,2020-03-10 08:12:27,0.098s,PASSED
i = 0,Safari 11,,2020-03-10 08:12:27,2020-03-10 08:12:27,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:12:27,2020-03-10 08:12:32,5.027s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:12:32,2020-03-10 08:13:14,41.558s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-10 08:13:14,2020-03-10 08:13:19,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-10 08:13:19,2020-03-10 08:13:19,0.027s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2020-03-10 08:13:19,2020-03-10 08:13:19,0.453s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 08:13:19,2020-03-10 08:13:19,0.037s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:13:19,2020-03-10 08:13:21,1.454s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-10 08:13:21,2020-03-10 08:13:21,0.343s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 08:13:21,2020-03-10 08:13:21,0.019s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:13:21,2020-03-10 08:13:23,1.573s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-03-10 08:13:23,2020-03-10 08:13:23,0.394s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 08:13:23,2020-03-10 08:13:23,0.022s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:13:23,2020-03-10 08:13:25,1.464s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:13:25,2020-03-10 08:14:17,52.250s,PASSED
,,,,,,
Test Cases/PL Site/PremierSMI/Legion,Safari 11,,2020-03-10 08:14:17,2020-03-10 08:16:07,1m - 49.627s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""PremierSMI"", ""carrierName"":""Legion""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:14:17,2020-03-10 08:14:18,0.080s,PASSED
i = 0,Safari 11,,2020-03-10 08:14:18,2020-03-10 08:14:18,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://premiersmi--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:14:18,2020-03-10 08:14:23,5.590s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 08:14:23,2020-03-10 08:15:05,41.818s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-10 08:15:05,2020-03-10 08:15:10,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-10 08:15:10,2020-03-10 08:15:10,0.022s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2020-03-10 08:15:10,2020-03-10 08:15:11,0.757s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 08:15:11,2020-03-10 08:15:11,0.050s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:15:11,2020-03-10 08:15:12,1.549s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-10 08:15:12,2020-03-10 08:15:13,0.558s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 08:15:13,2020-03-10 08:15:13,0.053s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 08:15:13,2020-03-10 08:15:14,1.499s,PASSED
