Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,Safari 11,,2020-04-21 08:00:55,2020-04-21 08:07:13,6m - 17.953s,ERROR
,,,,,,
Test Cases/HP/Health Plans/ACA,Safari 11,,2020-04-21 08:00:57,2020-04-21 08:02:20,1m - 23.307s,ERROR
now = new java.util.Date(),Safari 11,,2020-04-21 08:01:02,2020-04-21 08:01:02,0.343s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-04-21 08:01:02,2020-04-21 08:01:02,0.005s,PASSED
i = 0,Safari 11,,2020-04-21 08:01:02,2020-04-21 08:01:03,0.242s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-21 08:01:03,2020-04-21 08:01:05,2.099s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-04-21 08:01:05,2020-04-21 08:01:05,0.001s,PASSED
"openBrowser(env + ""/individual-health-insurance"")",Safari 11,,2020-04-21 08:01:05,2020-04-21 08:01:48,42.786s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-21 08:01:48,2020-04-21 08:01:51,3.011s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:01:51,2020-04-21 08:01:53,2.342s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-21 08:01:53,2020-04-21 08:01:53,0.029s,PASSED
baseUrl = env,Safari 11,,2020-04-21 08:01:53,2020-04-21 08:01:53,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-21 08:01:53,2020-04-21 08:01:53,0.151s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:01:53,2020-04-21 08:01:54,0.820s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:01:54,2020-04-21 08:01:54,0.161s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:01:54,2020-04-21 08:01:56,1.926s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-04-21 08:01:56,2020-04-21 08:01:57,0.507s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-04-21 08:01:57,2020-04-21 08:01:57,0.155s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:01:57,2020-04-21 08:02:00,2.776s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:02:00,2020-04-21 08:02:01,1.667s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-21 08:02:01,2020-04-21 08:02:04,3.000s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-04-21 08:02:04,2020-04-21 08:02:05,0.626s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:02:05,2020-04-21 08:02:18,13.413s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:02:18,2020-04-21 08:02:20,1.900s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Apply Now')])"")",Safari 11,,2020-04-21 08:02:20,2020-04-21 08:02:20,0.094s,ERROR
,,,,,,
Test Cases/HP/Health Plans/Dental,Safari 11,,2020-04-21 08:02:20,2020-04-21 08:03:30,1m - 9.451s,PASSED
now = new java.util.Date(),Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:21,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:21,0.001s,PASSED
i = 0,Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:21,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Dental""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:21,0.116s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:21,0.002s,PASSED
"openBrowser(env + ""/dental-insurance"")",Safari 11,,2020-04-21 08:02:21,2020-04-21 08:02:43,22.397s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-21 08:02:43,2020-04-21 08:02:47,3.394s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-21 08:02:47,2020-04-21 08:02:47,0.001s,PASSED
baseUrl = env,Safari 11,,2020-04-21 08:02:47,2020-04-21 08:02:47,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-21 08:02:47,2020-04-21 08:02:47,0.144s,PASSED
selenium.refresh(),Safari 11,,2020-04-21 08:02:47,2020-04-21 08:02:48,1.665s,PASSED
"selenium.waitForPageToLoad(""30000"")",Safari 11,,2020-04-21 08:02:48,2020-04-21 08:02:49,0.878s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:02:49,2020-04-21 08:02:49,0.124s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:02:49,2020-04-21 08:02:51,1.644s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-04-21 08:02:51,2020-04-21 08:02:51,0.217s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-04-21 08:02:51,2020-04-21 08:02:52,0.198s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-21 08:02:52,2020-04-21 08:02:55,3.069s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-21 08:02:55,2020-04-21 08:02:56,1.547s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-04-21 08:02:56,2020-04-21 08:02:56,0.289s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-21 08:02:56,2020-04-21 08:03:04,7.767s,PASSED
