Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Level 1,Chrome 71.0.3578.98,,2019-01-03 23:14:24,2019-01-03 23:16:26,2m - 2.187s,ERROR
,,,,,,
Test Cases/Web/Level 1/Everest,Chrome 71.0.3578.98,,2019-01-03 23:14:26,2019-01-03 23:16:01,1m - 35.061s,ERROR
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.98,,2019-01-03 23:14:28,2019-01-03 23:15:28,59.555s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-03 23:15:28,2019-01-03 23:15:28,0.010s,PASSED
"baseUrl = ""https://praetemptatus.agilehealthinsurance.com/""",Chrome 71.0.3578.98,,2019-01-03 23:15:28,2019-01-03 23:15:28,0.002s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 71.0.3578.98,,2019-01-03 23:15:28,2019-01-03 23:15:28,0.073s,PASSED
"selenium.click(""id=primaryCTA"")",Chrome 71.0.3578.98,,2019-01-03 23:15:28,2019-01-03 23:15:53,25.631s,PASSED
"selenium.click(""id=js-see-plans"")",Chrome 71.0.3578.98,,2019-01-03 23:15:53,2019-01-03 23:15:54,0.425s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 23:15:54,2019-01-03 23:15:56,2.009s,PASSED
"selenium.click(""id=zip-input"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:56,0.122s,PASSED
"selenium.type(""id=zip-input"", ""60602"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:56,0.127s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Gender'])[1]/following::label[1]"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:56,0.128s,PASSED
"selenium.click(""id=dob-0"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:56,0.245s,PASSED
"selenium.type(""id=dob-0"", ""04/04/1980"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:56,0.067s,PASSED
"selenium.fireEvent(""id=dob-0"", ""blur"")",Chrome 71.0.3578.98,,2019-01-03 23:15:56,2019-01-03 23:15:57,0.241s,PASSED
"selenium.click(""id=census-buttons-section"")",Chrome 71.0.3578.98,,2019-01-03 23:15:57,2019-01-03 23:15:57,0.233s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-01-03 23:15:57,2019-01-03 23:15:58,1.004s,PASSED
"selenium.click(""id=js-see-plans"")",Chrome 71.0.3578.98,,2019-01-03 23:15:58,2019-01-03 23:15:58,0.079s,PASSED
"takeScreenshot(""~/workplace/test/screenshort/capture.png"")",Chrome 71.0.3578.98,Take screenshot after logging in,2019-01-03 23:15:58,2019-01-03 23:15:59,0.669s,PASSED
"selenium.click(""link=LifeShield Flex 5K/20/9K/750K Extended"")",Chrome 71.0.3578.98,,2019-01-03 23:15:59,2019-01-03 23:15:59,0.032s,ERROR
,,,,,,
Test Cases/Web/Level 1/Everest,Chrome 71.0.3578.98,,2019-01-03 23:16:01,2019-01-03 23:16:26,24.783s,ERROR
"openBrowser(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.98,,2019-01-03 23:16:01,2019-01-03 23:16:13,12.178s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-03 23:16:13,2019-01-03 23:16:13,0.001s,PASSED
"baseUrl = ""https://praetemptatus.agilehealthinsurance.com/""",Chrome 71.0.3578.98,,2019-01-03 23:16:13,2019-01-03 23:16:13,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 71.0.3578.98,,2019-01-03 23:16:13,2019-01-03 23:16:13,0.021s,PASSED
"selenium.click(""id=primaryCTA"")",Chrome 71.0.3578.98,,2019-01-03 23:16:13,2019-01-03 23:16:18,4.526s,PASSED
"selenium.click(""id=js-see-plans"")",Chrome 71.0.3578.98,,2019-01-03 23:16:18,2019-01-03 23:16:18,0.122s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-03 23:16:18,2019-01-03 23:16:20,2.002s,PASSED
"selenium.click(""id=zip-input"")",Chrome 71.0.3578.98,,2019-01-03 23:16:20,2019-01-03 23:16:20,0.233s,PASSED
"selenium.type(""id=zip-input"", ""60602"")",Chrome 71.0.3578.98,,2019-01-03 23:16:20,2019-01-03 23:16:20,0.078s,PASSED
"selenium.click(""xpath=(.//*[normalize-space(text()) and normalize-space(.)='Gender'])[1]/following::label[1]"")",Chrome 71.0.3578.98,,2019-01-03 23:16:20,2019-01-03 23:16:21,1.294s,PASSED
"selenium.click(""id=dob-0"")",Chrome 71.0.3578.98,,2019-01-03 23:16:21,2019-01-03 23:16:21,0.091s,PASSED
"selenium.type(""id=dob-0"", ""04/04/1980"")",Chrome 71.0.3578.98,,2019-01-03 23:16:21,2019-01-03 23:16:22,0.090s,PASSED
"selenium.fireEvent(""id=dob-0"", ""blur"")",Chrome 71.0.3578.98,,2019-01-03 23:16:22,2019-01-03 23:16:22,0.070s,PASSED
"selenium.click(""id=census-buttons-section"")",Chrome 71.0.3578.98,,2019-01-03 23:16:22,2019-01-03 23:16:22,0.190s,PASSED
Thread.sleep(1000),Chrome 71.0.3578.98,,2019-01-03 23:16:22,2019-01-03 23:16:23,1.001s,PASSED
"selenium.click(""id=js-see-plans"")",Chrome 71.0.3578.98,,2019-01-03 23:16:23,2019-01-03 23:16:23,0.082s,PASSED
"takeScreenshot(""~/workplace/test/screenshort/capture.png"")",Chrome 71.0.3578.98,Take screenshot after logging in,2019-01-03 23:16:23,2019-01-03 23:16:24,0.647s,PASSED
"selenium.click(""link=LifeShield Flex 5K/20/9K/750K Extended"")",Chrome 71.0.3578.98,,2019-01-03 23:16:24,2019-01-03 23:16:24,0.022s,ERROR
