Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
dental,Safari 11,,2020-01-02 08:19:24,2020-01-02 08:21:33,2m - 9.474s,FAILED
,,,,,,
Test Cases/AHI/Dental/National General,Safari 11,Dental - National General application flow,2020-01-02 08:19:24,2020-01-02 08:20:38,1m - 13.533s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-02 08:19:25,2020-01-02 08:19:26,0.831s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-02 08:19:26,2020-01-02 08:19:43,16.980s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_dental""), [""zipcode"":zipcode, ""dob"":""12/12/1980""], STOP_ON_FAILURE)",Safari 11,,2020-01-02 08:19:43,2020-01-02 08:19:55,12.355s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2020-01-02 08:19:55,2020-01-02 08:19:55,0.083s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,2020-01-02 08:19:55,2020-01-02 08:19:56,0.189s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,2020-01-02 08:19:56,2020-01-02 08:19:56,0.069s,PASSED
Thread.sleep(2000),Safari 11,,2020-01-02 08:19:56,2020-01-02 08:19:58,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_ng""))",Safari 11,,2020-01-02 08:19:58,2020-01-02 08:19:58,0.170s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,2020-01-02 08:19:58,2020-01-02 08:19:59,1.229s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-02 08:19:59,2020-01-02 08:19:59,0.429s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2020-01-02 08:19:59,2020-01-02 08:20:00,0.063s,PASSED
Thread.sleep(2000),Safari 11,,2020-01-02 08:20:00,2020-01-02 08:20:02,2.002s,PASSED
"scrollToPosition(0, 600)",Safari 11,,2020-01-02 08:20:02,2020-01-02 08:20:02,0.040s,PASSED
Thread.sleep(2000),Safari 11,,2020-01-02 08:20:02,2020-01-02 08:20:04,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,2020-01-02 08:20:04,2020-01-02 08:20:05,1.697s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-02 08:20:05,2020-01-02 08:20:05,0.009s,PASSED
