Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-08-19 10:00:29,2019-08-19 10:01:51,1m - 22.354s,FAILED
,,,,,,
Test Cases/mobileWeb/Teladoc,Safari 11,teladoc application flow,2019-08-19 10:00:30,2019-08-19 10:01:50,1m - 19.927s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-19 10:00:34,2019-08-19 10:00:34,0.605s,PASSED
i = 0,Safari 11,,2019-08-19 10:00:34,2019-08-19 10:00:34,0.003s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-08-19 10:00:34,2019-08-19 10:00:46,11.245s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-08-19 10:00:46,2019-08-19 10:00:46,0.524s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-08-19 10:00:46,2019-08-19 10:00:49,3.065s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-19 10:00:49,2019-08-19 10:00:50,1.032s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-08-19 10:00:50,2019-08-19 10:00:54,3.382s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-19 10:00:54,2019-08-19 10:00:54,0.027s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""), 20)",Safari 11,,2019-08-19 10:00:54,2019-08-19 10:00:54,0.468s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-19 10:00:54,2019-08-19 10:00:55,0.910s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""))",Safari 11,click button,2019-08-19 10:00:55,2019-08-19 10:00:56,1.019s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-19 10:00:56,2019-08-19 10:00:57,0.914s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-08-19 10:00:57,2019-08-19 10:00:57,0.182s,PASSED
