Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HP,,,,2019-12-06 16:35:05,2019-12-06 16:35:10,4.966s,INCOMPLETE
,,,,,,,
Test Cases/HP/ACA/ACA,,,,2019-12-06 16:35:06,2019-12-06 16:35:07,1.894s,ERROR
now = new java.util.Date(),,,,2019-12-06 16:35:07,2019-12-06 16:35:07,0.016s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,,2019-12-06 16:35:07,2019-12-06 16:35:07,0.005s,PASSED
i = 0,,,,2019-12-06 16:35:07,2019-12-06 16:35:07,0.642s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",,,,2019-12-06 16:35:07,2019-12-06 16:35:07,0.008s,PASSED
,,,,,,,
Test Cases/HP/Home/Home,,,,2019-12-06 16:35:07,2019-12-06 16:35:08,0.394s,ERROR
now = new java.util.Date(),,,,2019-12-06 16:35:08,2019-12-06 16:35:08,0.003s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,,2019-12-06 16:35:08,2019-12-06 16:35:08,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""home""], CONTINUE_ON_FAILURE)",,,,2019-12-06 16:35:08,2019-12-06 16:35:08,0.001s,PASSED
,,,,,,,
Test Cases/HP/Medicare/Medicare,,,,2019-12-06 16:35:08,2019-12-06 16:35:09,0.850s,ERROR
now = new java.util.Date(),,,,2019-12-06 16:35:09,2019-12-06 16:35:09,0.001s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,,2019-12-06 16:35:09,2019-12-06 16:35:09,0.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicare""], CONTINUE_ON_FAILURE)",,,,2019-12-06 16:35:09,2019-12-06 16:35:09,0.006s,PASSED
,,,,,,,
Test Cases/HP/Short Term/STM,,,,2019-12-06 16:35:09,2019-12-06 16:35:10,1.321s,ERROR
now = new java.util.Date(),,,,2019-12-06 16:35:09,2019-12-06 16:35:09,0.003s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",,,,2019-12-06 16:35:09,2019-12-06 16:35:09,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""STM""], CONTINUE_ON_FAILURE)",,,,2019-12-06 16:35:10,2019-12-06 16:35:10,0.003s,PASSED
