Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,Safari 11,,2020-04-02 08:00:37,2020-04-02 08:04:30,3m - 53.656s,ERROR
,,,,,,
Test Cases/HP/Health Plans/ACA,Safari 11,,2020-04-02 08:00:38,2020-04-02 08:01:47,1m - 9.886s,PASSED
now = new java.util.Date(),Safari 11,,2020-04-02 08:00:41,2020-04-02 08:00:41,0.007s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-04-02 08:00:41,2020-04-02 08:00:41,0.003s,PASSED
i = 0,Safari 11,,2020-04-02 08:00:41,2020-04-02 08:00:42,0.363s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:00:42,2020-04-02 08:00:44,2.541s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-04-02 08:00:44,2020-04-02 08:00:44,0.002s,PASSED
"openBrowser(env + ""/individual-health-insurance"")",Safari 11,,2020-04-02 08:00:44,2020-04-02 08:01:05,20.948s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-02 08:01:05,2020-04-02 08:01:08,3.153s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:01:08,2020-04-02 08:01:12,3.509s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-02 08:01:12,2020-04-02 08:01:12,0.060s,PASSED
baseUrl = env,Safari 11,,2020-04-02 08:01:12,2020-04-02 08:01:12,0.002s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-02 08:01:12,2020-04-02 08:01:12,0.120s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:01:12,2020-04-02 08:01:13,0.697s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:01:13,2020-04-02 08:01:13,0.677s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:01:13,2020-04-02 08:01:15,2.080s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-04-02 08:01:15,2020-04-02 08:01:16,0.346s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-04-02 08:01:16,2020-04-02 08:01:16,0.357s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:01:16,2020-04-02 08:01:20,4.383s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:01:20,2020-04-02 08:01:24,3.343s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-02 08:01:24,2020-04-02 08:01:27,3.187s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-04-02 08:01:27,2020-04-02 08:01:29,1.614s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:01:29,2020-04-02 08:01:38,9.383s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:01:38,2020-04-02 08:01:42,3.616s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Apply Now')])"")",Safari 11,,2020-04-02 08:01:42,2020-04-02 08:01:45,3.760s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:01:45,2020-04-02 08:01:45,0.104s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:01:45,2020-04-02 08:01:47,1.963s,PASSED
,,,,,,
Test Cases/HP/Health Plans/Dental,Safari 11,,2020-04-02 08:01:47,2020-04-02 08:02:36,48.147s,PASSED
now = new java.util.Date(),Safari 11,,2020-04-02 08:01:49,2020-04-02 08:01:49,0.003s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-04-02 08:01:49,2020-04-02 08:01:49,0.001s,PASSED
i = 0,Safari 11,,2020-04-02 08:01:49,2020-04-02 08:01:49,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Dental""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:01:49,2020-04-02 08:01:50,0.117s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-04-02 08:01:50,2020-04-02 08:01:50,0.016s,PASSED
"openBrowser(env + ""/dental-insurance"")",Safari 11,,2020-04-02 08:01:50,2020-04-02 08:02:03,13.314s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-02 08:02:03,2020-04-02 08:02:06,3.016s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-02 08:02:06,2020-04-02 08:02:06,0.002s,PASSED
baseUrl = env,Safari 11,,2020-04-02 08:02:06,2020-04-02 08:02:06,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-02 08:02:06,2020-04-02 08:02:06,0.225s,PASSED
selenium.refresh(),Safari 11,,2020-04-02 08:02:06,2020-04-02 08:02:07,1.230s,PASSED
"selenium.waitForPageToLoad(""30000"")",Safari 11,,2020-04-02 08:02:07,2020-04-02 08:02:08,0.929s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:02:08,2020-04-02 08:02:08,0.161s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:02:08,2020-04-02 08:02:10,1.628s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-04-02 08:02:10,2020-04-02 08:02:10,0.385s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-04-02 08:02:10,2020-04-02 08:02:11,0.418s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-02 08:02:11,2020-04-02 08:02:14,2.732s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:02:14,2020-04-02 08:02:15,1.481s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-04-02 08:02:15,2020-04-02 08:02:15,0.237s,PASSED
