Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-04-30 08:13:32,2020-04-30 08:23:02,9m - 29.066s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-04-30 08:13:33,2020-04-30 08:14:00,26.778s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-30 08:13:34,2020-04-30 08:13:34,0.612s,PASSED
i = 0,Safari 11,,2020-04-30 08:13:34,2020-04-30 08:13:34,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-30 08:13:34,2020-04-30 08:13:50,15.688s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-30 08:13:50,2020-04-30 08:13:50,0.030s,PASSED
baseUrl = ENV,Safari 11,,2020-04-30 08:13:50,2020-04-30 08:13:50,0.002s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-30 08:13:50,2020-04-30 08:13:50,0.285s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-04-30 08:13:50,2020-04-30 08:13:51,0.477s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-04-30 08:13:51,2020-04-30 08:13:51,0.232s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-04-30 08:13:51,2020-04-30 08:13:54,3.039s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-04-30 08:13:54,2020-04-30 08:13:54,0.123s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:13:54,2020-04-30 08:13:56,1.518s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-04-30 08:13:56,2020-04-30 08:13:56,0.076s,PASSED
navigateToUrl(url),Safari 11,,2020-04-30 08:13:56,2020-04-30 08:13:58,2.219s,PASSED
waitForPageLoad(10),Safari 11,,2020-04-30 08:13:58,2020-04-30 08:13:58,0.018s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:13:58,2020-04-30 08:14:00,1.581s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-04-30 08:14:00,2020-04-30 08:15:36,1m - 36.573s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-30 08:14:00,2020-04-30 08:14:00,0.091s,PASSED
i = 0,Safari 11,,2020-04-30 08:14:00,2020-04-30 08:14:00,0.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-30 08:14:00,2020-04-30 08:14:15,15.077s,PASSED
driver = getWebDriver(),Safari 11,,2020-04-30 08:14:15,2020-04-30 08:14:15,0.001s,PASSED
baseUrl = ENV,Safari 11,,2020-04-30 08:14:15,2020-04-30 08:14:15,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-04-30 08:14:15,2020-04-30 08:14:15,0.041s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-04-30 08:14:15,2020-04-30 08:14:16,0.248s,PASSED
"selenium.click(""id=bs-select-1-1"")",Safari 11,,2020-04-30 08:14:16,2020-04-30 08:14:16,0.343s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-04-30 08:14:16,2020-04-30 08:14:17,1.156s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:14:17,2020-04-30 08:14:18,1.121s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:14:18,2020-04-30 08:14:20,1.511s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/zip""), ""35216"")",Safari 11,,2020-04-30 08:14:20,2020-04-30 08:14:20,0.221s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/dob-0""), ""01/01/1990"")",Safari 11,,2020-04-30 08:14:20,2020-04-30 08:14:20,0.179s,PASSED
Thread.sleep(2000),Safari 11,,2020-04-30 08:14:20,2020-04-30 08:14:22,2.002s,PASSED
"selenium.click(""//label[@for='gender-m-0']"")",Safari 11,,2020-04-30 08:14:22,2020-04-30 08:14:22,0.161s,PASSED
Thread.sleep(3000),Safari 11,,2020-04-30 08:14:22,2020-04-30 08:14:25,3.002s,PASSED
"selenium.click(""id=js-see-plans"")",Safari 11,,2020-04-30 08:14:25,2020-04-30 08:14:26,0.672s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:14:26,2020-04-30 08:14:49,22.657s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:14:49,2020-04-30 08:14:50,1.563s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Option 1')])[1]"")",Safari 11,,2020-04-30 08:14:50,2020-04-30 08:14:52,1.654s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:14:52,2020-04-30 08:14:52,0.362s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:14:52,2020-04-30 08:14:54,1.606s,PASSED
"selenium.click(""id=plan-details-primary-apply"")",Safari 11,,2020-04-30 08:14:54,2020-04-30 08:14:55,1.070s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:14:55,2020-04-30 08:14:55,0.448s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:14:55,2020-04-30 08:14:57,1.548s,PASSED
"selenium.click(""id=applyButton"")",Safari 11,,2020-04-30 08:14:57,2020-04-30 08:14:57,0.634s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:14:57,2020-04-30 08:14:59,2.047s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:14:59,2020-04-30 08:15:01,1.553s,PASSED
"callTestCase(findTestCase(""AHI/_include/name""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:15:01,2020-04-30 08:15:02,0.527s,PASSED
"selenium.type(""id=member-P-1-firstName"", FirstName)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:02,0.153s,PASSED
"selenium.type(""id=member-P-1-lastName"", LastName)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:02,0.154s,PASSED
"selenium.type(""id=address"", Address)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:02,0.159s,PASSED
"selenium.type(""id=city"", City)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:02,0.157s,PASSED
"selenium.type(""id=email"", AutoEmail)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:02,0.159s,PASSED
"selenium.type(""id=primaryPhone"", Tel)",Safari 11,,2020-04-30 08:15:02,2020-04-30 08:15:03,0.199s,PASSED
"selenium.click(""id=js-app-continue-link"")",Safari 11,,2020-04-30 08:15:03,2020-04-30 08:15:03,0.245s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:15:03,2020-04-30 08:15:04,1.108s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:15:04,2020-04-30 08:15:05,1.556s,PASSED
"for ([i = 1, i < 12, (i++)])",Safari 11,,2020-04-30 08:15:05,2020-04-30 08:15:13,7.818s,PASSED
"selenium.click(""id=js-app-continue-link"")",Safari 11,,2020-04-30 08:15:13,2020-04-30 08:15:15,1.403s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-04-30 08:15:15,2020-04-30 08:15:15,0.085s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-30 08:15:15,2020-04-30 08:15:16,1.528s,PASSED
"selenium.type(""id=credit-card-number"", ""4111123123123123"")",Safari 11,,2020-04-30 08:15:16,2020-04-30 08:15:17,0.424s,PASSED
"selenium.type(""id=credit-card-first"", ""test"")",Safari 11,,2020-04-30 08:15:17,2020-04-30 08:15:17,0.167s,PASSED
"selenium.type(""id=credit-card-last"", ""test"")",Safari 11,,2020-04-30 08:15:17,2020-04-30 08:15:17,0.158s,PASSED
"selenium.select(""id=expiration-month"", ""12"")",Safari 11,,2020-04-30 08:15:17,2020-04-30 08:15:17,0.265s,PASSED
"selenium.select(""id=expiration-year"", ""2026"")",Safari 11,,2020-04-30 08:15:17,2020-04-30 08:15:18,0.318s,PASSED
