Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Spark,Safari 11,,2020-01-05 08:05:35,2020-01-05 08:12:19,6m - 44.362s,FAILED
,,,,,,
Test Cases/PL Site/Spark/hbi/Health Choice,Safari 11,,2020-01-05 08:05:35,2020-01-05 08:07:04,1m - 28.761s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:05:36,2020-01-05 08:05:36,0.589s,PASSED
i = 0,Safari 11,,2020-01-05 08:05:36,2020-01-05 08:05:36,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:05:36,2020-01-05 08:05:43,6.987s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:05:43,2020-01-05 08:06:19,35.559s,PASSED
Thread.sleep(5000),Safari 11,,2020-01-05 08:06:19,2020-01-05 08:06:24,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-01-05 08:06:24,2020-01-05 08:06:24,0.023s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2020-01-05 08:06:24,2020-01-05 08:06:25,0.668s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:06:25,2020-01-05 08:06:25,0.037s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:06:25,2020-01-05 08:06:26,1.009s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-01-05 08:06:26,2020-01-05 08:06:26,0.575s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:06:26,2020-01-05 08:06:26,0.023s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:06:26,2020-01-05 08:06:27,1.251s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-01-05 08:06:27,2020-01-05 08:06:29,1.506s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:06:29,2020-01-05 08:06:30,0.538s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:06:30,2020-01-05 08:06:30,0.907s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:06:30,2020-01-05 08:07:04,33.682s,FAILED
,,,,,,
Test Cases/PL Site/Spark/hbi/Vitala Care,Safari 11,,2020-01-05 08:07:04,2020-01-05 08:08:40,1m - 36.220s,FAILED
