Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-05-14 08:14:51,2020-05-14 08:25:55,11m - 3.882s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-05-14 08:14:52,2020-05-14 08:15:30,37.953s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-14 08:14:53,2020-05-14 08:14:54,1.058s,PASSED
i = 0,Safari 11,,2020-05-14 08:14:54,2020-05-14 08:14:54,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-14 08:14:54,2020-05-14 08:15:18,23.923s,PASSED
driver = getWebDriver(),Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:18,0.014s,PASSED
baseUrl = ENV,Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:18,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:18,0.148s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:18,0.139s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:18,0.146s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-05-14 08:15:18,2020-05-14 08:15:19,0.779s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-05-14 08:15:19,2020-05-14 08:15:22,2.942s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-14 08:15:22,2020-05-14 08:15:24,1.782s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-05-14 08:15:24,2020-05-14 08:15:24,0.045s,PASSED
navigateToUrl(url),Safari 11,,2020-05-14 08:15:24,2020-05-14 08:15:28,4.488s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-14 08:15:28,2020-05-14 08:15:28,0.030s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-14 08:15:28,2020-05-14 08:15:30,1.603s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-05-14 08:15:30,2020-05-14 08:17:43,2m - 13.105s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-14 08:15:30,2020-05-14 08:15:30,0.095s,PASSED
i = 0,Safari 11,,2020-05-14 08:15:30,2020-05-14 08:15:30,0.003s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-14 08:15:30,2020-05-14 08:15:53,22.302s,PASSED
