Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
dental,Safari 11,,2019-12-10 08:19:28,2019-12-10 08:24:04,4m - 35.915s,FAILED
,,,,,,
Test Cases/AHI/Dental/National General,Safari 11,Dental - National General application flow,2019-12-10 08:19:28,2019-12-10 08:21:31,2m - 2.542s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:19:29,2019-12-10 08:19:30,0.448s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:19:30,2019-12-10 08:19:40,10.389s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_dental""), [""zipcode"":zipcode, ""dob"":""12/12/1980""], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:19:40,2019-12-10 08:19:51,11.168s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-12-10 08:19:51,2019-12-10 08:19:53,1.601s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,2019-12-10 08:19:53,2019-12-10 08:19:53,0.095s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,2019-12-10 08:19:53,2019-12-10 08:19:53,0.166s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-10 08:19:53,2019-12-10 08:19:55,2.002s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_ng""))",Safari 11,,2019-12-10 08:19:55,2019-12-10 08:19:55,0.103s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:19:55,2019-12-10 08:19:56,0.640s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:19:56,2019-12-10 08:19:56,0.542s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-12-10 08:19:56,2019-12-10 08:19:56,0.174s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-10 08:19:56,2019-12-10 08:19:58,2.001s,PASSED
"scrollToPosition(0, 600)",Safari 11,,2019-12-10 08:19:58,2019-12-10 08:19:58,0.025s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-10 08:19:58,2019-12-10 08:20:00,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,2019-12-10 08:20:00,2019-12-10 08:20:01,0.357s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-10 08:20:01,2019-12-10 08:20:01,0.314s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:20:01,2019-12-10 08:20:02,0.425s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,2019-12-10 08:20:02,2019-12-10 08:20:02,0.472s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-10 08:20:02,2019-12-10 08:20:03,0.522s,PASSED
Thread.sleep(2000),Safari 11,,2019-12-10 08:20:03,2019-12-10 08:20:05,2.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:20:05,2019-12-10 08:20:05,0.496s,PASSED
