Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ICA,Safari 11,,2019-12-19 08:02:14,2019-12-19 08:04:11,1m - 56.866s,FAILED
,,,,,,
Test Cases/PL Site/ICA/stm/AdvantHealth,Safari 11,,2019-12-19 08:02:14,2019-12-19 08:04:10,1m - 55.554s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""ICA"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:02:15,2019-12-19 08:02:15,0.556s,PASSED
i = 0,Safari 11,,2019-12-19 08:02:15,2019-12-19 08:02:15,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://ica--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:02:15,2019-12-19 08:02:22,6.389s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:02:22,2019-12-19 08:02:57,35.308s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:02:57,2019-12-19 08:03:01,3.608s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:03:01,2019-12-19 08:03:07,5.922s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:03:07,2019-12-19 08:04:10,1m - 3.411s,FAILED
