Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,Safari 11,,2020-03-10 03:28:04,2020-03-10 03:30:54,2m - 50.293s,ERROR
,,,,,,
Test Cases/HP/Health Plans/ACA,Safari 11,,2020-03-10 03:28:04,2020-03-10 03:28:43,38.501s,ERROR
now = new java.util.Date(),Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:05,0.011s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:05,0.003s,PASSED
i = 0,Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:05,0.019s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:05,0.333s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:05,0.001s,PASSED
"openBrowser(env + ""/individual-health-insurance"")",Safari 11,,2020-03-10 03:28:05,2020-03-10 03:28:10,5.164s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-10 03:28:10,2020-03-10 03:28:13,3.024s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:13,2020-03-10 03:28:16,2.720s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-10 03:28:16,2020-03-10 03:28:16,0.224s,PASSED
baseUrl = env,Safari 11,,2020-03-10 03:28:16,2020-03-10 03:28:16,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-10 03:28:16,2020-03-10 03:28:17,0.149s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:17,2020-03-10 03:28:17,0.198s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:17,2020-03-10 03:28:17,0.107s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:17,2020-03-10 03:28:19,2.105s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-03-10 03:28:19,2020-03-10 03:28:19,0.215s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-03-10 03:28:19,2020-03-10 03:28:19,0.145s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:19,2020-03-10 03:28:22,2.321s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:22,2020-03-10 03:28:23,1.646s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-03-10 03:28:23,2020-03-10 03:28:24,0.193s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:24,2020-03-10 03:28:26,2.260s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:26,2020-03-10 03:28:28,1.763s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Apply Now')])"")",Safari 11,,2020-03-10 03:28:28,2020-03-10 03:28:30,2.299s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:30,2020-03-10 03:28:41,10.726s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:41,2020-03-10 03:28:43,2.006s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.213s,ERROR
,,,,,,
Test Cases/HP/Health Plans/Dental,Safari 11,,2020-03-10 03:28:43,2020-03-10 03:29:17,33.825s,PASSED
now = new java.util.Date(),Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.002s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.002s,PASSED
i = 0,Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Dental""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.106s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:43,0.001s,PASSED
"openBrowser(env + ""/dental-insurance"")",Safari 11,,2020-03-10 03:28:43,2020-03-10 03:28:48,5.057s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-10 03:28:49,2020-03-10 03:28:52,3.002s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-10 03:28:52,2020-03-10 03:28:52,0.001s,PASSED
baseUrl = env,Safari 11,,2020-03-10 03:28:52,2020-03-10 03:28:52,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-10 03:28:52,2020-03-10 03:28:52,0.025s,PASSED
selenium.refresh(),Safari 11,,2020-03-10 03:28:52,2020-03-10 03:28:53,1.043s,PASSED
"selenium.waitForPageToLoad(""30000"")",Safari 11,,2020-03-10 03:28:53,2020-03-10 03:28:53,0.528s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:53,2020-03-10 03:28:53,0.181s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:53,2020-03-10 03:28:55,2.143s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-03-10 03:28:55,2020-03-10 03:28:56,0.470s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-03-10 03:28:56,2020-03-10 03:28:56,0.224s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:28:56,2020-03-10 03:28:58,2.101s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:28:58,2020-03-10 03:29:00,1.584s,PASSED
"selenium.click(""//a[contains(text(),'Select')]"")",Safari 11,,2020-03-10 03:29:00,2020-03-10 03:29:00,0.608s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-10 03:29:00,2020-03-10 03:29:06,5.359s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:29:06,2020-03-10 03:29:07,1.670s,PASSED
"url = selenium.getAttribute(""xpath=(//a[contains(text(),'Apply Now')])@href"")",Safari 11,,2020-03-10 03:29:07,2020-03-10 03:29:08,0.223s,PASSED
openBrowser(url),Safari 11,,2020-03-10 03:29:08,2020-03-10 03:29:12,4.263s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-10 03:29:12,2020-03-10 03:29:15,3.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:29:15,2020-03-10 03:29:17,1.681s,PASSED
,,,,,,
Test Cases/HP/Health Plans/Medicaid Public,Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:35,18.401s,PASSED
now = new java.util.Date(),Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:17,0.002s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:17,0.005s,PASSED
i = 0,Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:17,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""Medicaid Public""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:17,0.255s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:17,0.001s,PASSED
"openBrowser(env + ""/medicaid-public-plans"")",Safari 11,,2020-03-10 03:29:17,2020-03-10 03:29:22,4.447s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-10 03:29:22,2020-03-10 03:29:25,3.002s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-10 03:29:25,2020-03-10 03:29:25,0.001s,PASSED
baseUrl = env,Safari 11,,2020-03-10 03:29:25,2020-03-10 03:29:25,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-10 03:29:25,2020-03-10 03:29:25,0.041s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:29:25,2020-03-10 03:29:25,0.067s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:29:25,2020-03-10 03:29:27,1.783s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-03-10 03:29:27,2020-03-10 03:29:27,0.619s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-03-10 03:29:27,2020-03-10 03:29:28,0.644s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-10 03:29:28,2020-03-10 03:29:31,2.840s,PASSED
