Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TriStar,Safari 11,,2020-05-05 08:11:48,2020-05-05 08:13:56,2m - 8.808s,PASSED
,,,,,,
Test Cases/PL Site/TriStar/hbi/Vitala Care,Safari 11,,2020-05-05 08:11:48,2020-05-05 08:13:55,2m - 7.077s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""TriStar"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:11:49,2020-05-05 08:11:50,1.022s,PASSED
i = 0,Safari 11,,2020-05-05 08:11:50,2020-05-05 08:11:50,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://tristar--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:11:50,2020-05-05 08:12:09,18.399s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:12:09,2020-05-05 08:12:57,48.391s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-05 08:12:57,2020-05-05 08:13:03,5.367s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-05-05 08:13:03,2020-05-05 08:13:03,0.062s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-05-05 08:13:03,2020-05-05 08:13:04,1.050s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:13:04,2020-05-05 08:13:04,0.018s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:13:04,2020-05-05 08:13:05,1.537s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-05-05 08:13:05,2020-05-05 08:13:06,0.389s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:13:06,2020-05-05 08:13:06,0.039s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:13:06,2020-05-05 08:13:08,2.314s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-05-05 08:13:08,2020-05-05 08:13:09,1.325s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:13:09,2020-05-05 08:13:09,0.077s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:13:09,2020-05-05 08:13:11,1.626s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:13:11,2020-05-05 08:13:55,44.225s,PASSED
