Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HIFA,Safari 11,,2020-01-05 08:01:37,2020-01-05 08:06:18,4m - 40.610s,FAILED
,,,,,,
Test Cases/PL Site/HIFA/hbi/Health Choice,Safari 11,,2020-01-05 08:01:38,2020-01-05 08:03:04,1m - 26.656s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:01:38,2020-01-05 08:01:40,1.617s,PASSED
i = 0,Safari 11,,2020-01-05 08:01:40,2020-01-05 08:01:40,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:01:40,2020-01-05 08:01:47,6.843s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:01:47,2020-01-05 08:02:24,37.415s,PASSED
Thread.sleep(5000),Safari 11,,2020-01-05 08:02:24,2020-01-05 08:02:29,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-01-05 08:02:29,2020-01-05 08:02:29,0.089s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2020-01-05 08:02:29,2020-01-05 08:02:30,0.792s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:02:30,2020-01-05 08:02:30,0.068s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:02:30,2020-01-05 08:02:31,0.483s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-01-05 08:02:31,2020-01-05 08:02:31,0.634s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:02:31,2020-01-05 08:02:31,0.008s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:02:31,2020-01-05 08:02:32,0.399s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-01-05 08:02:32,2020-01-05 08:02:32,0.545s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:02:32,2020-01-05 08:02:32,0.026s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:02:32,2020-01-05 08:02:33,0.515s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:02:33,2020-01-05 08:03:04,31.722s,FAILED
,,,,,,
Test Cases/PL Site/HIFA/hbi/Vitala Care,Safari 11,,2020-01-05 08:03:04,2020-01-05 08:04:32,1m - 27.614s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:03:05,2020-01-05 08:03:05,0.068s,PASSED
i = 0,Safari 11,,2020-01-05 08:03:05,2020-01-05 08:03:05,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:03:05,2020-01-05 08:03:11,6.204s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:03:11,2020-01-05 08:03:44,33.248s,PASSED
Thread.sleep(5000),Safari 11,,2020-01-05 08:03:44,2020-01-05 08:03:49,5.004s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-01-05 08:03:49,2020-01-05 08:03:49,0.040s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-01-05 08:03:49,2020-01-05 08:03:50,0.945s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:03:50,2020-01-05 08:03:50,0.053s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:03:50,2020-01-05 08:03:51,0.458s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-01-05 08:03:51,2020-01-05 08:03:51,0.441s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:03:51,2020-01-05 08:03:51,0.018s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:03:51,2020-01-05 08:03:51,0.398s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-01-05 08:03:51,2020-01-05 08:03:52,0.609s,PASSED
waitForPageLoad(10),Safari 11,,2020-01-05 08:03:52,2020-01-05 08:03:52,0.010s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-01-05 08:03:52,2020-01-05 08:03:53,0.458s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:03:53,2020-01-05 08:04:32,39.470s,FAILED
,,,,,,
Test Cases/PL Site/HIFA/stm/AdvantHealth,Safari 11,,2020-01-05 08:04:32,2020-01-05 08:06:17,1m - 44.925s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2020-01-05 08:04:32,2020-01-05 08:04:32,0.064s,PASSED
