Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-03-09 03:54:59,2020-03-09 04:01:18,6m - 18.731s,FAILED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-03-09 03:55:00,2020-03-09 03:55:21,20.673s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""ifp"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 03:55:02,2020-03-09 03:55:03,1.052s,PASSED
i = 0,Safari 11,,2020-03-09 03:55:03,2020-03-09 03:55:03,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 03:55:03,2020-03-09 03:55:11,8.041s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-09 03:55:11,2020-03-09 03:55:11,0.020s,PASSED
baseUrl = ENV,Safari 11,,2020-03-09 03:55:11,2020-03-09 03:55:11,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-09 03:55:11,2020-03-09 03:55:12,0.237s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-09 03:55:12,2020-03-09 03:55:12,0.312s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-03-09 03:55:12,2020-03-09 03:55:12,0.174s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-09 03:55:12,2020-03-09 03:55:13,1.068s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-09 03:55:13,2020-03-09 03:55:15,1.605s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-09 03:55:15,2020-03-09 03:55:16,1.688s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-03-09 03:55:16,2020-03-09 03:55:17,0.104s,PASSED
navigateToUrl(url),Safari 11,,2020-03-09 03:55:17,2020-03-09 03:55:19,2.579s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-09 03:55:19,2020-03-09 03:55:19,0.124s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-09 03:55:19,2020-03-09 03:55:21,1.850s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-03-09 03:55:21,2020-03-09 03:57:03,1m - 42.189s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""cancer"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 03:55:21,2020-03-09 03:55:22,0.251s,PASSED
