Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-12-10 08:10:24,2019-12-10 08:23:58,13m - 34.158s,PASSED
,,,,,,
Test Cases/AHI/HBI/Agile One,Safari 11,Agile One application flow,2019-12-10 08:10:24,2019-12-10 08:12:09,1m - 44.477s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:10:25,2019-12-10 08:10:25,0.657s,PASSED
i = 0,Safari 11,,2019-12-10 08:10:25,2019-12-10 08:10:25,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:10:25,2019-12-10 08:10:33,8.013s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:10:33,2019-12-10 08:10:57,23.619s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-10 08:10:57,2019-12-10 08:11:02,5.000s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-10 08:11:02,2019-12-10 08:11:02,0.032s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-12-10 08:11:02,2019-12-10 08:11:03,1.262s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:11:03,2019-12-10 08:11:04,0.887s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""), 20)",Safari 11,,2019-12-10 08:11:04,2019-12-10 08:11:04,0.136s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:11:04,2019-12-10 08:11:05,0.458s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-10 08:11:05,2019-12-10 08:11:05,0.317s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:11:05,2019-12-10 08:11:05,0.365s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""), 20)",Safari 11,,2019-12-10 08:11:05,2019-12-10 08:11:05,0.026s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:11:05,2019-12-10 08:11:06,0.535s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-10 08:11:06,2019-12-10 08:11:06,0.443s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:11:06,2019-12-10 08:11:07,0.461s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-10 08:11:07,2019-12-10 08:11:12,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:11:12,2019-12-10 08:11:12,0.437s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:11:12,2019-12-10 08:12:09,56.495s,PASSED
,,,,,,
Test Cases/AHI/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-12-10 08:12:09,2019-12-10 08:13:43,1m - 34.455s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Legion Limited Medical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:12:09,2019-12-10 08:12:09,0.066s,PASSED
i = 0,Safari 11,,2019-12-10 08:12:09,2019-12-10 08:12:09,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:12:09,2019-12-10 08:12:14,5.227s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:12:14,2019-12-10 08:12:34,19.842s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-12-10 08:12:34,2019-12-10 08:12:34,0.476s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:12:34,2019-12-10 08:12:35,0.204s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:12:35,2019-12-10 08:12:35,0.762s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-10 08:12:35,2019-12-10 08:12:37,1.519s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:12:37,2019-12-10 08:12:37,0.029s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:12:37,2019-12-10 08:12:37,0.454s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-10 08:12:37,2019-12-10 08:12:38,0.814s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:12:38,2019-12-10 08:12:39,0.643s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-10 08:12:39,2019-12-10 08:12:44,5.261s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-10 08:12:44,2019-12-10 08:12:45,1.011s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""legionlimitedmedical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:12:45,2019-12-10 08:13:43,57.978s,PASSED
,,,,,,
Test Cases/AHI/HBI/Cardinal Choice,Safari 11,Cardinal Choice application flow,2019-12-10 08:13:43,2019-12-10 08:15:19,1m - 35.955s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Cardinal Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:13:43,2019-12-10 08:13:43,0.064s,PASSED
i = 0,Safari 11,,2019-12-10 08:13:43,2019-12-10 08:13:43,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:13:43,2019-12-10 08:13:49,5.603s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-10 08:13:49,2019-12-10 08:14:08,18.686s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-10 08:14:08,2019-12-10 08:14:13,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-10 08:14:13,2019-12-10 08:14:13,0.011s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Cardinal Choice""))",Safari 11,,2019-12-10 08:14:13,2019-12-10 08:14:13,0.677s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-10 08:14:13,2019-12-10 08:14:14,0.225s,PASSED
