Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Level 1,,,2018-12-20 18:20:09,2018-12-20 18:20:15,6.081s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 18:20:10,2018-12-20 18:20:13,3.298s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 18:20:11,2018-12-20 18:20:11,0.008s,PASSED
println(fastQuoteUrl),,,2018-12-20 18:20:11,2018-12-20 18:20:11,0.015s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 18:20:11,2018-12-20 18:20:11,0.502s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 18:20:13,2018-12-20 18:20:15,2.052s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 18:20:13,2018-12-20 18:20:13,0.001s,PASSED
println(fastQuoteUrl),,,2018-12-20 18:20:13,2018-12-20 18:20:13,0.001s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 18:20:13,2018-12-20 18:20:13,0.003s,FAILED
