Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LLBenefits,Safari 11,,2020-05-05 08:05:53,2020-05-05 08:07:44,1m - 50.743s,PASSED
,,,,,,
Test Cases/PL Site/LLBenefits/hbi/Vitala Care,Safari 11,,2020-05-05 08:05:54,2020-05-05 08:07:43,1m - 49.288s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""LLBenefits"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:05:54,2020-05-05 08:05:55,0.571s,PASSED
i = 0,Safari 11,,2020-05-05 08:05:55,2020-05-05 08:05:55,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://llbenefits--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:05:55,2020-05-05 08:06:10,15.313s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""33186""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:06:10,2020-05-05 08:06:52,41.957s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-05 08:06:52,2020-05-05 08:06:57,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-05-05 08:06:57,2020-05-05 08:06:57,0.025s,PASSED
"click(findTestObject(""PLSite/a_vitalacare""))",Safari 11,,2020-05-05 08:06:57,2020-05-05 08:06:58,0.748s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:06:58,2020-05-05 08:06:58,0.047s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:06:58,2020-05-05 08:06:59,1.469s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-05-05 08:06:59,2020-05-05 08:07:00,0.380s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:07:00,2020-05-05 08:07:00,0.017s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:07:00,2020-05-05 08:07:01,1.485s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-05-05 08:07:01,2020-05-05 08:07:02,0.448s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-05 08:07:02,2020-05-05 08:07:02,0.026s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-05 08:07:02,2020-05-05 08:07:04,2.060s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""fl""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-05 08:07:04,2020-05-05 08:07:43,39.330s,PASSED
