Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-03-12 08:11:55,2020-03-12 08:20:20,8m - 25.718s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-03-12 08:11:55,2020-03-12 08:12:16,20.994s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:11:56,2020-03-12 08:11:57,1.218s,PASSED
i = 0,Safari 11,,2020-03-12 08:11:57,2020-03-12 08:11:57,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:11:57,2020-03-12 08:12:07,10.027s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-12 08:12:07,2020-03-12 08:12:07,0.007s,PASSED
baseUrl = ENV,Safari 11,,2020-03-12 08:12:07,2020-03-12 08:12:07,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-12 08:12:07,2020-03-12 08:12:07,0.139s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-12 08:12:07,2020-03-12 08:12:07,0.425s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-03-12 08:12:07,2020-03-12 08:12:08,0.183s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-12 08:12:08,2020-03-12 08:12:10,2.078s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-12 08:12:10,2020-03-12 08:12:10,0.197s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:12:10,2020-03-12 08:12:11,1.504s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-03-12 08:12:11,2020-03-12 08:12:11,0.119s,PASSED
navigateToUrl(url),Safari 11,,2020-03-12 08:12:11,2020-03-12 08:12:14,2.894s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-12 08:12:14,2020-03-12 08:12:14,0.032s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:12:14,2020-03-12 08:12:16,1.551s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-03-12 08:12:16,2020-03-12 08:13:48,1m - 31.848s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:12:16,2020-03-12 08:12:17,0.081s,PASSED
i = 0,Safari 11,,2020-03-12 08:12:17,2020-03-12 08:12:17,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:12:17,2020-03-12 08:12:27,10.730s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-12 08:12:27,2020-03-12 08:12:27,0.001s,PASSED
baseUrl = ENV,Safari 11,,2020-03-12 08:12:27,2020-03-12 08:12:27,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-12 08:12:27,2020-03-12 08:12:27,0.034s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-12 08:12:27,2020-03-12 08:12:27,0.157s,PASSED
"selenium.click(""id=bs-select-1-1"")",Safari 11,,2020-03-12 08:12:27,2020-03-12 08:12:28,0.154s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-12 08:12:28,2020-03-12 08:12:28,0.650s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:12:28,2020-03-12 08:12:29,0.689s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:12:29,2020-03-12 08:12:30,1.530s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/zip""), ""35216"")",Safari 11,,2020-03-12 08:12:30,2020-03-12 08:12:31,0.174s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/dob-0""), ""01/01/1990"")",Safari 11,,2020-03-12 08:12:31,2020-03-12 08:12:31,0.174s,PASSED
Thread.sleep(2000),Safari 11,,2020-03-12 08:12:31,2020-03-12 08:12:33,2.002s,PASSED
"selenium.click(""//label[@for='gender-m-0']"")",Safari 11,,2020-03-12 08:12:33,2020-03-12 08:12:33,0.154s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-12 08:12:33,2020-03-12 08:12:36,3.002s,PASSED
"selenium.click(""id=js-see-plans"")",Safari 11,,2020-03-12 08:12:36,2020-03-12 08:12:37,0.713s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:12:37,2020-03-12 08:12:59,21.949s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:12:59,2020-03-12 08:13:00,1.535s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Option 1')])[1]"")",Safari 11,,2020-03-12 08:13:00,2020-03-12 08:13:03,2.380s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:13:03,2020-03-12 08:13:03,0.610s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:13:03,2020-03-12 08:13:05,1.533s,PASSED
"selenium.click(""id=plan-details-primary-apply"")",Safari 11,,2020-03-12 08:13:05,2020-03-12 08:13:05,0.667s,PASSED
