Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-09 16:42:45,2019-01-09 16:44:48,2m - 3.042s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-09 16:42:45,2019-01-09 16:44:47,2m - 1.535s,FAILED
"openBrowser("""")",Safari 12,,2019-01-09 16:42:47,2019-01-09 16:44:08,1m - 20.763s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-09 16:44:08,2019-01-09 16:44:16,8.512s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Find Health Insurance for 2018/a_Quote  Save Today""))",Safari 12,,2019-01-09 16:44:16,2019-01-09 16:44:20,4.207s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-09 16:44:20,2019-01-09 16:44:27,6.700s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-09 16:44:27,2019-01-09 16:44:32,5.379s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Male""))",Safari 12,,2019-01-09 16:44:32,2019-01-09 16:44:33,0.540s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Compare Plans""))",Safari 12,,2019-01-09 16:44:33,2019-01-09 16:44:33,0.578s,PASSED
Thread.sleep(4000),Safari 12,,2019-01-09 16:44:33,2019-01-09 16:44:38,4.028s,PASSED
"scrollToElement(findTestObject(""mobileSanity/STM/Page_Short Term Health Insurance Qu/a_Standard Life Select STM Pla""), 1000)",Safari 12,,2019-01-09 16:44:38,2019-01-09 16:44:38,0.600s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Short Term Health Insurance Qu/a_Standard Life Select STM Pla""))",Safari 12,,2019-01-09 16:44:38,2019-01-09 16:44:39,0.699s,PASSED
Thread.sleep(2000),Safari 12,,2019-01-09 16:44:39,2019-01-09 16:44:41,2.002s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Apply for This Plan""), 0)",Safari 12,,2019-01-09 16:44:41,2019-01-09 16:44:41,0.403s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Apply for This Plan""))",Safari 12,,2019-01-09 16:44:41,2019-01-09 16:44:42,0.980s,PASSED
"waitForElementVisible(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Start Secure Application""), 0)",Safari 12,,2019-01-09 16:44:42,2019-01-09 16:44:44,1.919s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Standard Life Select STM Plan/a_Start Secure Application""))",Safari 12,,2019-01-09 16:44:44,2019-01-09 16:44:44,0.117s,FAILED
