Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
mobileSanity,Safari 12,,2019-01-02 10:51:52,2019-01-02 10:58:53,7m - 1.043s,FAILED
,,,,,,
Test Cases/mobileWeb/stm/Slaico,Safari 12,,2019-01-02 10:51:53,2019-01-02 10:58:50,6m - 57.258s,FAILED
"openBrowser("""")",Safari 12,,2019-01-02 10:52:00,2019-01-02 10:57:50,5m - 50.873s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Safari 12,,2019-01-02 10:57:50,2019-01-02 10:57:57,6.364s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Find Health Insurance for 2018/a_Quote  Save Today""))",Safari 12,,2019-01-02 10:57:57,2019-01-02 10:58:07,9.924s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Location_zip-input""), ""60602"")",Safari 12,,2019-01-02 10:58:07,2019-01-02 10:58:16,8.974s,PASSED
"setText(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/input_Date of Birth_dob-0""), ""03/03/1987"")",Safari 12,,2019-01-02 10:58:16,2019-01-02 10:58:29,13.080s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Male""))",Safari 12,,2019-01-02 10:58:29,2019-01-02 10:58:38,8.766s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_2018 Health Insurance Get a Sh/label_Compare Plans""))",Safari 12,,2019-01-02 10:58:38,2019-01-02 10:58:40,2.780s,PASSED
"click(findTestObject(""Object Repository/mobileSanity/STM/Page_Short Term Health Insurance Qu/button_filters""))",Safari 12,,2019-01-02 10:58:40,2019-01-02 10:58:42,1.660s,PASSED
Thread.sleep(1000),Safari 12,,2019-01-02 10:58:42,2019-01-02 10:58:43,1.024s,PASSED
"click(findTestObject(""mobileSanity/STM/Page_Short Term Health Insurance Qu/i_Insurance company_fa fa-chev""))",Safari 12,,2019-01-02 10:58:43,2019-01-02 10:58:47,4.182s,FAILED
