Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-03-26 08:12:38,2020-03-26 08:22:19,9m - 40.826s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-03-26 08:12:38,2020-03-26 08:13:54,1m - 15.555s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-26 08:12:39,2020-03-26 08:12:39,0.545s,PASSED
i = 0,Safari 11,,2020-03-26 08:12:39,2020-03-26 08:12:39,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-26 08:12:39,2020-03-26 08:12:49,9.353s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:49,0.013s,PASSED
baseUrl = ENV,Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:49,0.003s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:49,0.085s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:49,0.160s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:49,0.212s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-26 08:12:49,2020-03-26 08:12:50,0.857s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-26 08:12:50,2020-03-26 08:12:51,1.330s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-26 08:12:51,2020-03-26 08:12:53,1.627s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-03-26 08:12:53,2020-03-26 08:12:53,0.103s,PASSED
navigateToUrl(url),Safari 11,,2020-03-26 08:12:53,2020-03-26 08:13:53,59.366s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-26 08:13:53,2020-03-26 08:13:53,0.016s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-26 08:13:53,2020-03-26 08:13:54,1.455s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-03-26 08:13:54,2020-03-26 08:15:39,1m - 45.374s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-26 08:13:54,2020-03-26 08:13:55,0.080s,PASSED
i = 0,Safari 11,,2020-03-26 08:13:55,2020-03-26 08:13:55,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-26 08:13:55,2020-03-26 08:14:04,9.062s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-26 08:14:04,2020-03-26 08:14:04,0.001s,PASSED
baseUrl = ENV,Safari 11,,2020-03-26 08:14:04,2020-03-26 08:14:04,0.004s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-26 08:14:04,2020-03-26 08:14:04,0.073s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-26 08:14:04,2020-03-26 08:14:04,0.324s,PASSED
"selenium.click(""id=bs-select-1-1"")",Safari 11,,2020-03-26 08:14:04,2020-03-26 08:14:04,0.297s,PASSED
