Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-08-12 01:32:48,2019-08-12 01:34:41,1m - 52.435s,PASSED
,,,,,,
Test Cases/mobileWeb/Teladoc,Safari 11,teladoc application flow,2019-08-12 01:32:49,2019-08-12 01:34:40,1m - 50.673s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-12 01:32:52,2019-08-12 01:32:53,1.156s,PASSED
i = 0,Safari 11,,2019-08-12 01:32:53,2019-08-12 01:32:53,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-08-12 01:32:53,2019-08-12 01:33:08,14.309s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-08-12 01:33:08,2019-08-12 01:33:08,0.432s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-08-12 01:33:08,2019-08-12 01:33:11,3.012s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-12 01:33:11,2019-08-12 01:33:12,0.466s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-08-12 01:33:12,2019-08-12 01:33:12,0.833s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-12 01:33:12,2019-08-12 01:33:12,0.019s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""), 20)",Safari 11,,2019-08-12 01:33:12,2019-08-12 01:33:14,1.642s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-12 01:33:14,2019-08-12 01:33:15,0.516s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""))",Safari 11,click button,2019-08-12 01:33:15,2019-08-12 01:33:15,0.638s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-12 01:33:15,2019-08-12 01:33:16,1.083s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-08-12 01:33:16,2019-08-12 01:33:16,0.053s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-12 01:33:16,2019-08-12 01:33:17,0.572s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-08-12 01:33:17,2019-08-12 01:33:17,0.218s,PASSED
Thread.sleep(500),Safari 11,set dob,2019-08-12 01:33:17,2019-08-12 01:33:18,0.503s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2019-08-12 01:33:18,2019-08-12 01:33:18,0.362s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2019-08-12 01:33:18,2019-08-12 01:33:18,0.128s,PASSED
Thread.sleep(3000),Safari 11,,2019-08-12 01:33:18,2019-08-12 01:33:21,3.001s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Start Secure Application""))",Safari 11,click button,2019-08-12 01:33:21,2019-08-12 01:33:23,1.862s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-12 01:33:23,2019-08-12 01:33:24,0.566s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), 20)",Safari 11,,2019-08-12 01:33:24,2019-08-12 01:33:24,0.052s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-12 01:33:24,2019-08-12 01:33:24,0.423s,PASSED
