Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HP,Safari 11,,2020-03-19 08:00:39,2020-03-19 08:04:53,4m - 13.938s,PASSED
,,,,,,
Test Cases/HP/Health Plans/ACA,Safari 11,,2020-03-19 08:00:40,2020-03-19 08:01:58,1m - 18.337s,PASSED
now = new java.util.Date(),Safari 11,,2020-03-19 08:00:44,2020-03-19 08:00:44,0.105s,PASSED
"mydate = now.format(""yyyyMMdd_HHmmss"")",Safari 11,,2020-03-19 08:00:44,2020-03-19 08:00:44,0.005s,PASSED
i = 0,Safari 11,,2020-03-19 08:00:44,2020-03-19 08:00:44,0.035s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HP"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:00:44,2020-03-19 08:00:46,1.547s,PASSED
second = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Safari 11,,2020-03-19 08:00:46,2020-03-19 08:00:46,0.003s,PASSED
"openBrowser(env + ""/individual-health-insurance"")",Safari 11,,2020-03-19 08:00:46,2020-03-19 08:01:05,18.637s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-19 08:01:05,2020-03-19 08:01:08,3.245s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-19 08:01:08,2020-03-19 08:01:12,4.124s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-19 08:01:12,2020-03-19 08:01:12,0.111s,PASSED
baseUrl = env,Safari 11,,2020-03-19 08:01:12,2020-03-19 08:01:12,0.046s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-19 08:01:12,2020-03-19 08:01:13,0.321s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-19 08:01:13,2020-03-19 08:01:15,2.116s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-19 08:01:15,2020-03-19 08:01:16,1.240s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-19 08:01:16,2020-03-19 08:01:19,2.949s,PASSED
"selenium.type(""id=location"", ""32209"")",Safari 11,,2020-03-19 08:01:19,2020-03-19 08:01:22,2.978s,PASSED
"selenium.click(""id=findPlans"")",Safari 11,,2020-03-19 08:01:22,2020-03-19 08:01:23,0.464s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-19 08:01:23,2020-03-19 08:01:29,6.631s,PASSED
