Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LLBenefits,Safari 11,,2020-03-09 04:19:33,2020-03-09 04:21:29,1m - 56.149s,FAILED
,,,,,,
Test Cases/PL Site/LLBenefits/hbi/Vitala Care,Safari 11,,2020-03-09 04:19:33,2020-03-09 04:21:28,1m - 54.779s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""LLBenefits"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 04:19:33,2020-03-09 04:19:34,0.516s,PASSED
i = 0,Safari 11,,2020-03-09 04:19:34,2020-03-09 04:19:34,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://llbenefits--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-09 04:19:34,2020-03-09 04:19:39,5.169s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""33186""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 04:19:39,2020-03-09 04:20:18,38.580s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-09 04:20:18,2020-03-09 04:20:23,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-09 04:20:23,2020-03-09 04:20:23,0.035s,PASSED
"click(findTestObject(""PLSite/a_vitalacare""))",Safari 11,,2020-03-09 04:20:23,2020-03-09 04:20:23,0.769s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-09 04:20:23,2020-03-09 04:20:23,0.017s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-09 04:20:23,2020-03-09 04:20:25,1.597s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-09 04:20:25,2020-03-09 04:20:25,0.406s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-09 04:20:25,2020-03-09 04:20:26,0.024s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-09 04:20:26,2020-03-09 04:20:27,1.608s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-03-09 04:20:27,2020-03-09 04:20:28,0.544s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-09 04:20:28,2020-03-09 04:20:28,0.023s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-09 04:20:28,2020-03-09 04:20:29,1.616s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""fl""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-09 04:20:29,2020-03-09 04:21:28,58.510s,FAILED
