Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hic,Safari 11,,2020-03-19 08:00:39,2020-03-19 08:02:36,1m - 56.643s,ERROR
,,,,,,
Test Cases/HIC/New/ACA,Safari 11,,2020-03-19 08:00:41,2020-03-19 08:01:07,26.437s,ERROR
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""ACA"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:00:42,2020-03-19 08:00:46,3.566s,PASSED
i = 0,Safari 11,,2020-03-19 08:00:46,2020-03-19 08:00:46,0.009s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":env], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:00:46,2020-03-19 08:01:06,20.753s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-19 08:01:06,2020-03-19 08:01:06,0.042s,PASSED
baseUrl = env,Safari 11,,2020-03-19 08:01:06,2020-03-19 08:01:06,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-19 08:01:06,2020-03-19 08:01:06,0.187s,PASSED
"selenium.click(""id=product-lines"")",Safari 11,,2020-03-19 08:01:06,2020-03-19 08:01:07,0.467s,ERROR
,,,,,,
Test Cases/HIC/New/Cancer,Safari 11,,2020-03-19 08:01:07,2020-03-19 08:01:28,20.857s,ERROR
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""Cancer"", ""carrierName"":""Cancer""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:01:08,2020-03-19 08:01:09,0.907s,PASSED
i = 0,Safari 11,,2020-03-19 08:01:09,2020-03-19 08:01:09,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":env], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:01:09,2020-03-19 08:01:26,17.328s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-19 08:01:26,2020-03-19 08:01:26,0.001s,PASSED
baseUrl = env,Safari 11,,2020-03-19 08:01:26,2020-03-19 08:01:26,0.002s,PASSED
