Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Level 1,Chrome 71.0.3578.98,,2019-01-03 22:34:39,2019-01-03 22:43:34,8m - 55.240s,FAILED
,,,,,,
Test Cases/Web/Level 1/LifeShield,Chrome 71.0.3578.98,,2019-01-03 22:34:40,2019-01-03 22:37:13,2m - 32.494s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",Chrome 71.0.3578.98,,2019-01-03 22:34:41,2019-01-03 22:34:41,0.002s,PASSED
println(fastQuoteUrl),Chrome 71.0.3578.98,,2019-01-03 22:34:41,2019-01-03 22:34:41,0.003s,PASSED
openBrowser(fastQuoteUrl),Chrome 71.0.3578.98,,2019-01-03 22:34:41,2019-01-03 22:35:43,1m - 2.423s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-03 22:35:43,2019-01-03 22:35:43,0.022s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, fastQuoteUrl)",Chrome 71.0.3578.98,,2019-01-03 22:35:43,2019-01-03 22:35:44,0.164s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-03 22:35:44,2019-01-03 22:35:50,6.007s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 22:35:50,2019-01-03 22:35:51,1.491s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.98,,2019-01-03 22:35:51,2019-01-03 22:36:22,31.177s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_Find Health Insurance for 2018/a_Quote  Save Today""))",Chrome 71.0.3578.98,,2019-01-03 22:36:22,2019-01-03 22:36:46,24.111s,PASSED
"setText(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/input_Location_zip-input""), ""60602"")",Chrome 71.0.3578.98,,2019-01-03 22:36:46,2019-01-03 22:36:48,1.214s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/label_Male""))",Chrome 71.0.3578.98,,2019-01-03 22:36:48,2019-01-03 22:36:48,0.091s,PASSED
"setText(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/input_Date of Birth_dob-0""), ""03/03/1987"")",Chrome 71.0.3578.98,,2019-01-03 22:36:48,2019-01-03 22:36:48,0.171s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/label_Compare Plans""))",Chrome 71.0.3578.98,,2019-01-03 22:36:48,2019-01-03 22:36:48,0.163s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_Short Term Health Insurance Qu/button_filters""))",Chrome 71.0.3578.98,,2019-01-03 22:36:48,2019-01-03 22:37:13,24.583s,FAILED
,,,,,,
Test Cases/Web/Level 1/LifeShield,Chrome 71.0.3578.98,,2019-01-03 22:37:13,2019-01-03 22:43:34,6m - 21.628s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",Chrome 71.0.3578.98,,2019-01-03 22:37:13,2019-01-03 22:37:13,0.001s,PASSED
println(fastQuoteUrl),Chrome 71.0.3578.98,,2019-01-03 22:37:13,2019-01-03 22:37:13,0.001s,PASSED
openBrowser(fastQuoteUrl),Chrome 71.0.3578.98,,2019-01-03 22:37:13,2019-01-03 22:38:13,1m - 0.450s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-03 22:38:13,2019-01-03 22:38:13,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, fastQuoteUrl)",Chrome 71.0.3578.98,,2019-01-03 22:38:13,2019-01-03 22:38:13,0.032s,PASSED
Thread.sleep(6000),Chrome 71.0.3578.98,,2019-01-03 22:38:13,2019-01-03 22:38:19,6.002s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-01-03 22:38:19,2019-01-03 22:38:20,1.258s,PASSED
"navigateToUrl(""https://praetemptatus.agilehealthinsurance.com/"")",Chrome 71.0.3578.98,,2019-01-03 22:38:20,2019-01-03 22:42:27,4m - 6.126s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_Find Health Insurance for 2018/a_Quote  Save Today""))",Chrome 71.0.3578.98,,2019-01-03 22:42:27,2019-01-03 22:42:54,27.738s,PASSED
"setText(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/input_Location_zip-input""), ""60602"")",Chrome 71.0.3578.98,,2019-01-03 22:42:54,2019-01-03 22:42:55,0.193s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/label_Male""))",Chrome 71.0.3578.98,,2019-01-03 22:42:55,2019-01-03 22:42:55,0.099s,PASSED
"setText(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/input_Date of Birth_dob-0""), ""03/03/1987"")",Chrome 71.0.3578.98,,2019-01-03 22:42:55,2019-01-03 22:42:55,0.226s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_2018 Health Insurance Get a Sh/label_Compare Plans""))",Chrome 71.0.3578.98,,2019-01-03 22:42:55,2019-01-03 22:42:55,0.098s,PASSED
"click(findTestObject(""Object Repository/Regression/STM/Page_Short Term Health Insurance Qu/button_filters""))",Chrome 71.0.3578.98,,2019-01-03 22:42:55,2019-01-03 22:43:34,39.362s,FAILED
