Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-03-19 08:08:47,2020-03-19 08:16:44,7m - 56.950s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-03-19 08:08:48,2020-03-19 08:09:09,21.681s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:08:48,2020-03-19 08:08:49,0.618s,PASSED
i = 0,Safari 11,,2020-03-19 08:08:49,2020-03-19 08:08:49,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:08:49,2020-03-19 08:09:00,11.490s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-19 08:09:00,2020-03-19 08:09:00,0.013s,PASSED
baseUrl = ENV,Safari 11,,2020-03-19 08:09:00,2020-03-19 08:09:00,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-19 08:09:00,2020-03-19 08:09:00,0.147s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-19 08:09:00,2020-03-19 08:09:00,0.189s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-03-19 08:09:00,2020-03-19 08:09:01,0.291s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-19 08:09:01,2020-03-19 08:09:04,2.943s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-19 08:09:04,2020-03-19 08:09:04,0.075s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-19 08:09:04,2020-03-19 08:09:05,1.706s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-03-19 08:09:05,2020-03-19 08:09:06,0.082s,PASSED
navigateToUrl(url),Safari 11,,2020-03-19 08:09:06,2020-03-19 08:09:07,1.925s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-19 08:09:07,2020-03-19 08:09:08,0.076s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-19 08:09:08,2020-03-19 08:09:09,1.723s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-03-19 08:09:09,2020-03-19 08:10:42,1m - 32.233s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:09:10,2020-03-19 08:09:10,0.300s,PASSED
i = 0,Safari 11,,2020-03-19 08:09:10,2020-03-19 08:09:10,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-19 08:09:10,2020-03-19 08:09:18,7.515s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:18,0.001s,PASSED
baseUrl = ENV,Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:18,0.000s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:18,0.039s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:18,0.159s,PASSED
"selenium.click(""id=bs-select-1-1"")",Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:18,0.329s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-19 08:09:18,2020-03-19 08:09:19,1.193s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-19 08:09:19,2020-03-19 08:09:20,0.894s,PASSED
