Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ICA,Safari 11,,2019-12-24 08:02:11,2019-12-24 08:04:12,2m - 0.747s,FAILED
,,,,,,
Test Cases/PL Site/ICA/stm/AdvantHealth,Safari 11,,2019-12-24 08:02:12,2019-12-24 08:04:11,1m - 59.158s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""ICA"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:02:12,2019-12-24 08:02:13,0.856s,PASSED
i = 0,Safari 11,,2019-12-24 08:02:13,2019-12-24 08:02:13,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://ica--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-24 08:02:13,2019-12-24 08:02:22,8.974s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:02:22,2019-12-24 08:02:58,36.006s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToDetail_stm""), [""carrier"":""advanthealth""], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:02:58,2019-12-24 08:03:02,3.841s,PASSED
"callTestCase(findTestCase(""AHI/_include/apply_stm""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:03:02,2019-12-24 08:03:08,6.075s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_stm_autofill""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-24 08:03:08,2019-12-24 08:04:11,1m - 3.012s,FAILED
