Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hic,Safari 11,,2020-03-12 08:00:37,2020-03-12 08:10:32,9m - 55.725s,PASSED
,,,,,,
Test Cases/HIC/New/ACA,Safari 11,,2020-03-12 08:00:38,2020-03-12 08:01:26,48.553s,PASSED
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""ACA"", ""carrierName"":""ACA""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:00:40,2020-03-12 08:00:43,3.069s,PASSED
i = 0,Safari 11,,2020-03-12 08:00:43,2020-03-12 08:00:43,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":env], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:00:43,2020-03-12 08:01:04,21.250s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-12 08:01:04,2020-03-12 08:01:04,0.008s,PASSED
baseUrl = env,Safari 11,,2020-03-12 08:01:04,2020-03-12 08:01:04,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-12 08:01:04,2020-03-12 08:01:04,0.418s,PASSED
"selenium.click(""id=product-lines"")",Safari 11,,2020-03-12 08:01:04,2020-03-12 08:01:06,1.877s,PASSED
"selenium.click(""//*[@id='product-lines']/following::div/button[contains(text(),'ACA Health Insurance')]"")",Safari 11,,2020-03-12 08:01:06,2020-03-12 08:01:07,0.502s,PASSED
"selenium.click(""//button[contains(text(),'COMPARE HEALTH PLANS')]"")",Safari 11,,2020-03-12 08:01:07,2020-03-12 08:01:08,1.361s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-12 08:01:08,2020-03-12 08:01:09,0.508s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:01:09,2020-03-12 08:01:11,1.941s,PASSED
"setText(findTestObject(""hic/medicare/zip""), ""33186"")",Safari 11,,2020-03-12 08:01:11,2020-03-12 08:01:12,1.762s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-12 08:01:12,2020-03-12 08:01:15,3.069s,PASSED
"selenium.click(""//button[contains(text(),'Compare Plans')]"")",Safari 11,,2020-03-12 08:01:15,2020-03-12 08:01:23,7.842s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-12 08:01:23,2020-03-12 08:01:24,0.859s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:01:24,2020-03-12 08:01:26,2.149s,PASSED
,,,,,,
Test Cases/HIC/New/Cancer,Safari 11,,2020-03-12 08:01:26,2020-03-12 08:03:22,1m - 55.493s,PASSED
"callTestCase(findTestCase(""HIC/_include/get_hicScreenPath""), [""project"":""HIC"", ""productLine"":""Cancer"", ""carrierName"":""Cancer""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:01:27,2020-03-12 08:01:27,0.128s,PASSED
i = 0,Safari 11,,2020-03-12 08:01:27,2020-03-12 08:01:27,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":env], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-12 08:01:27,2020-03-12 08:01:42,14.492s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:42,0.001s,PASSED
baseUrl = env,Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:42,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:42,0.027s,PASSED
"selenium.click(""id=product-lines"")",Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:42,0.298s,PASSED
"selenium.click(""//*[@id='product-lines']/following::div/button[contains(text(),'Cancer Insurance')]"")",Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:42,0.250s,PASSED
"selenium.click(""//button[contains(text(),'COMPARE HEALTH PLANS')]"")",Safari 11,,2020-03-12 08:01:42,2020-03-12 08:01:44,1.814s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-12 08:01:44,2020-03-12 08:01:45,0.545s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:01:45,2020-03-12 08:01:47,2.025s,PASSED
"selenium.click(""//a[@class='front-door-quote-button']"")",Safari 11,,2020-03-12 08:01:47,2020-03-12 08:01:48,1.345s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:01:48,2020-03-12 08:01:50,1.767s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:01:50,2020-03-12 08:01:51,1.482s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/zip""), ""35216"")",Safari 11,,2020-03-12 08:01:51,2020-03-12 08:01:52,0.460s,PASSED
"sendKeys(findTestObject(""mobileSanity/Cancer Insurance/dob-0""), ""01/01/1990"")",Safari 11,,2020-03-12 08:01:52,2020-03-12 08:01:53,0.892s,PASSED
Thread.sleep(2000),Safari 11,,2020-03-12 08:01:53,2020-03-12 08:01:55,2.001s,PASSED
"selenium.click(""//label[@for='gender-m-0']"")",Safari 11,,2020-03-12 08:01:55,2020-03-12 08:01:55,0.517s,PASSED
Thread.sleep(3000),Safari 11,,2020-03-12 08:01:55,2020-03-12 08:01:58,3.004s,PASSED
"selenium.click(""id=js-see-plans"")",Safari 11,,2020-03-12 08:01:58,2020-03-12 08:02:00,1.825s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:00,2020-03-12 08:02:25,24.527s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:25,2020-03-12 08:02:26,1.499s,PASSED
"selenium.click(""xpath=(//a[contains(text(),'Option 1')])[1]"")",Safari 11,,2020-03-12 08:02:26,2020-03-12 08:02:28,1.869s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:28,2020-03-12 08:02:29,0.912s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:29,2020-03-12 08:02:32,2.892s,PASSED
"selenium.click(""id=plan-details-primary-apply"")",Safari 11,,2020-03-12 08:02:32,2020-03-12 08:02:34,1.984s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:34,2020-03-12 08:02:35,1.027s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:35,2020-03-12 08:02:37,2.530s,PASSED
"selenium.click(""id=applyButton"")",Safari 11,,2020-03-12 08:02:37,2020-03-12 08:02:39,1.906s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:39,2020-03-12 08:02:40,1.307s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:40,2020-03-12 08:02:42,1.466s,PASSED
"callTestCase(findTestCase(""AHI/_include/name""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:42,2020-03-12 08:02:43,0.617s,PASSED
"selenium.type(""id=member-P-1-firstName"", FirstName)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:43,0.175s,PASSED
"selenium.type(""id=member-P-1-lastName"", LastName)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:43,0.140s,PASSED
"selenium.type(""id=address"", Address)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:43,0.147s,PASSED
"selenium.type(""id=city"", City)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:43,0.123s,PASSED
"selenium.type(""id=email"", AutoEmail)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:43,0.226s,PASSED
"selenium.type(""id=primaryPhone"", Tel)",Safari 11,,2020-03-12 08:02:43,2020-03-12 08:02:44,0.284s,PASSED
"selenium.click(""id=js-app-continue-link"")",Safari 11,,2020-03-12 08:02:44,2020-03-12 08:02:45,0.910s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:45,2020-03-12 08:02:46,1.348s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:46,2020-03-12 08:02:48,2.179s,PASSED
"for ([i = 1, i < 12, (i++)])",Safari 11,,2020-03-12 08:02:48,2020-03-12 08:02:53,5.277s,PASSED
"selenium.click(""id=js-app-continue-link"")",Safari 11,,2020-03-12 08:02:53,2020-03-12 08:02:54,0.365s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:54,2020-03-12 08:02:55,1.208s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-12 08:02:55,2020-03-12 08:02:56,1.502s,PASSED
"selenium.type(""id=credit-card-number"", ""4111123123123123"")",Safari 11,,2020-03-12 08:02:56,2020-03-12 08:02:57,0.143s,PASSED
"selenium.type(""id=credit-card-first"", ""test"")",Safari 11,,2020-03-12 08:02:57,2020-03-12 08:02:57,0.179s,PASSED
"selenium.type(""id=credit-card-last"", ""test"")",Safari 11,,2020-03-12 08:02:57,2020-03-12 08:02:57,0.133s,PASSED
"selenium.select(""id=expiration-month"", ""12"")",Safari 11,,2020-03-12 08:02:57,2020-03-12 08:02:57,0.263s,PASSED
"selenium.select(""id=expiration-year"", ""2026"")",Safari 11,,2020-03-12 08:02:57,2020-03-12 08:02:57,0.238s,PASSED
"selenium.type(""id=credit-card-cvv"", ""123"")",Safari 11,,2020-03-12 08:02:57,2020-03-12 08:02:58,0.288s,PASSED
"selenium.type(""id=credit-card-number"", ""4111123123123123"")",Safari 11,,2020-03-12 08:02:58,2020-03-12 08:02:58,0.166s,PASSED
"selenium.click(""id=js-same-billing"")",Safari 11,,2020-03-12 08:02:58,2020-03-12 08:02:58,0.168s,PASSED
"selenium.click(""id=credit-payment-authorization"")",Safari 11,,2020-03-12 08:02:58,2020-03-12 08:02:58,0.280s,PASSED
"selenium.click(""id=js-app-continue-link"")",Safari 11,,2020-03-12 08:02:58,2020-03-12 08:02:59,0.439s,PASSED
"for ([second = 0, second < 20, (second++)])",Safari 11,,2020-03-12 08:02:59,2020-03-12 08:03:02,2.781s,PASSED
