Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HIFA,Safari 11,,2020-05-28 08:04:52,2020-05-28 08:15:10,10m - 18.204s,PASSED
,,,,,,
Test Cases/PL Site/HIFA/hbi/Health Choice,Safari 11,,2020-05-28 08:04:52,2020-05-28 08:07:04,2m - 11.722s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:04:54,2020-05-28 08:04:56,2.128s,PASSED
i = 0,Safari 11,,2020-05-28 08:04:56,2020-05-28 08:04:56,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:04:56,2020-05-28 08:05:23,27.264s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:05:23,2020-05-28 08:06:11,48.182s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-28 08:06:11,2020-05-28 08:06:16,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-05-28 08:06:16,2020-05-28 08:06:16,0.106s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2020-05-28 08:06:16,2020-05-28 08:06:18,1.626s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:06:18,2020-05-28 08:06:18,0.027s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:06:18,2020-05-28 08:06:19,1.407s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-05-28 08:06:19,2020-05-28 08:06:20,0.986s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:06:20,2020-05-28 08:06:20,0.015s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:06:20,2020-05-28 08:06:22,1.676s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-05-28 08:06:22,2020-05-28 08:06:24,2.189s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:06:24,2020-05-28 08:06:25,0.342s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:06:25,2020-05-28 08:06:26,1.458s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:06:26,2020-05-28 08:07:04,37.933s,PASSED
,,,,,,
Test Cases/PL Site/HIFA/hbi/Vitala Care,Safari 11,,2020-05-28 08:07:04,2020-05-28 08:11:15,4m - 11.212s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:07:04,2020-05-28 08:07:04,0.120s,PASSED
i = 0,Safari 11,,2020-05-28 08:07:04,2020-05-28 08:07:04,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:07:04,2020-05-28 08:07:21,16.650s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:07:21,2020-05-28 08:08:00,39.297s,PASSED
Thread.sleep(5000),Safari 11,,2020-05-28 08:08:00,2020-05-28 08:08:05,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-05-28 08:08:05,2020-05-28 08:08:05,0.023s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-05-28 08:08:05,2020-05-28 08:08:06,0.926s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:08:06,2020-05-28 08:08:06,0.021s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:08:06,2020-05-28 08:08:08,1.454s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-05-28 08:08:08,2020-05-28 08:08:08,0.656s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:08:08,2020-05-28 08:08:09,0.073s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:08:09,2020-05-28 08:08:11,2.378s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-05-28 08:08:11,2020-05-28 08:08:13,1.645s,PASSED
waitForPageLoad(10),Safari 11,,2020-05-28 08:08:13,2020-05-28 08:08:13,0.028s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-05-28 08:08:13,2020-05-28 08:08:14,1.668s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-05-28 08:08:14,2020-05-28 08:11:15,3m - 1.082s,PASSED
,,,,,,
Test Cases/PL Site/HIFA/stm/AdvantHealth,Safari 11,,2020-05-28 08:11:15,2020-05-28 08:15:04,3m - 48.738s,PASSED
