Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-12-12 08:14:12,2019-12-12 08:28:26,14m - 14.332s,PASSED
,,,,,,
Test Cases/AHI/HBI/Agile One,Safari 11,Agile One application flow,2019-12-12 08:14:12,2019-12-12 08:15:58,1m - 46.098s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-12 08:14:12,2019-12-12 08:14:13,0.541s,PASSED
i = 0,Safari 11,,2019-12-12 08:14:13,2019-12-12 08:14:13,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-12 08:14:13,2019-12-12 08:14:21,7.870s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-12 08:14:21,2019-12-12 08:14:45,23.790s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-12 08:14:45,2019-12-12 08:14:50,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-12 08:14:50,2019-12-12 08:14:50,0.132s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-12-12 08:14:50,2019-12-12 08:14:51,1.038s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-12 08:14:51,2019-12-12 08:14:53,2.357s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""), 20)",Safari 11,,2019-12-12 08:14:53,2019-12-12 08:14:53,0.268s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-12 08:14:53,2019-12-12 08:14:54,0.888s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-12 08:14:54,2019-12-12 08:14:55,0.665s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-12 08:14:55,2019-12-12 08:14:55,0.236s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""), 20)",Safari 11,,2019-12-12 08:14:55,2019-12-12 08:14:55,0.216s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-12 08:14:55,2019-12-12 08:14:56,0.549s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-12 08:14:56,2019-12-12 08:14:56,0.503s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-12 08:14:56,2019-12-12 08:14:57,0.730s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-12 08:14:57,2019-12-12 08:15:02,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-12 08:15:02,2019-12-12 08:15:03,0.467s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-12 08:15:03,2019-12-12 08:15:58,55.404s,PASSED
,,,,,,
