Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ahi,Safari 11,,2020-03-17 08:12:58,2020-03-17 08:21:50,8m - 52.495s,PASSED
,,,,,,
Test Cases/AHI/NEW/ACA Health Insurance,Safari 11,,2020-03-17 08:12:59,2020-03-17 08:13:22,23.580s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""ACA Health Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-17 08:12:59,2020-03-17 08:13:01,1.363s,PASSED
i = 0,Safari 11,,2020-03-17 08:13:01,2020-03-17 08:13:01,0.020s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-17 08:13:01,2020-03-17 08:13:12,11.124s,PASSED
driver = getWebDriver(),Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:12,0.007s,PASSED
baseUrl = ENV,Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:12,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:12,0.103s,PASSED
"selenium.click(""//*[@class='filter-option-inner-inner']"")",Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:12,0.204s,PASSED
"selenium.click(""id=bs-select-1-0"")",Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:12,0.224s,PASSED
"selenium.click(""id=primaryCTA"")",Safari 11,,2020-03-17 08:13:12,2020-03-17 08:13:14,1.496s,PASSED
"for ([second = 0, second < 10, (second++)])",Safari 11,,2020-03-17 08:13:14,2020-03-17 08:13:17,3.181s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-17 08:13:17,2020-03-17 08:13:19,1.658s,PASSED
"url = selenium.getAttribute(""xpath=(//a[@class='front-door-quote-button'])@href"")",Safari 11,,2020-03-17 08:13:19,2020-03-17 08:13:19,0.065s,PASSED
navigateToUrl(url),Safari 11,,2020-03-17 08:13:19,2020-03-17 08:13:20,1.777s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-17 08:13:20,2020-03-17 08:13:20,0.038s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-17 08:13:20,2020-03-17 08:13:22,1.593s,PASSED
,,,,,,
Test Cases/AHI/NEW/Cancer Insurance,Safari 11,,2020-03-17 08:13:22,2020-03-17 08:14:59,1m - 36.487s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""AHI"", ""carrierName"":""Cancer Insurance""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-17 08:13:23,2020-03-17 08:13:23,0.089s,PASSED
i = 0,Safari 11,,2020-03-17 08:13:23,2020-03-17 08:13:23,0.001s,PASSED
