Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-12-15 08:16:02,2019-12-15 08:17:39,1m - 37.787s,PASSED
,,,,,,
Test Cases/AHI/Teladoc,Safari 11,teladoc application flow,2019-12-15 08:16:02,2019-12-15 08:17:38,1m - 36.142s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:16:03,2019-12-15 08:16:03,0.523s,PASSED
i = 0,Safari 11,,2019-12-15 08:16:03,2019-12-15 08:16:03,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-12-15 08:16:03,2019-12-15 08:16:11,7.905s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-12-15 08:16:11,2019-12-15 08:16:11,0.199s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-12-15 08:16:11,2019-12-15 08:16:14,3.006s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:16:14,2019-12-15 08:16:15,0.503s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-12-15 08:16:15,2019-12-15 08:16:18,2.820s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:16:18,2019-12-15 08:16:18,0.013s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_h1""), 20)",Safari 11,,2019-12-15 08:16:18,2019-12-15 08:16:18,0.190s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:16:18,2019-12-15 08:16:18,0.646s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-12-15 08:16:18,2019-12-15 08:16:19,0.166s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-12-15 08:16:19,2019-12-15 08:16:19,0.392s,PASSED
Thread.sleep(500),Safari 11,set dob,2019-12-15 08:16:19,2019-12-15 08:16:20,0.502s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2019-12-15 08:16:20,2019-12-15 08:16:20,0.161s,PASSED
