Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,,2019-07-30 14:42:11,2019-07-30 14:57:04,14m - 53.544s,INCOMPLETE
,,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,,2019-07-30 14:42:11,2019-07-30 14:44:25,2m - 13.719s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:42:12,2019-07-30 14:42:13,1.773s,PASSED
i = 0,Safari 11,,,2019-07-30 14:42:13,2019-07-30 14:42:13,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:42:13,2019-07-30 14:42:27,13.666s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:42:27,2019-07-30 14:42:46,18.675s,PASSED
Thread.sleep(5000),Safari 11,,,2019-07-30 14:42:46,2019-07-30 14:42:51,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,,2019-07-30 14:42:51,2019-07-30 14:42:51,0.045s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,,2019-07-30 14:42:51,2019-07-30 14:42:55,4.379s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 14:42:55,2019-07-30 14:42:55,0.081s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 14:42:55,2019-07-30 14:42:57,1.882s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,,2019-07-30 14:42:57,2019-07-30 14:42:59,1.400s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 14:42:59,2019-07-30 14:42:59,0.331s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 14:42:59,2019-07-30 14:43:00,1.300s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,,2019-07-30 14:43:00,2019-07-30 14:43:02,1.714s,PASSED
waitForPageLoad(10),Safari 11,,,2019-07-30 14:43:02,2019-07-30 14:43:02,0.074s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-07-30 14:43:02,2019-07-30 14:43:04,2.279s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:43:04,2019-07-30 14:44:25,1m - 20.575s,PASSED
,,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,,2019-07-30 14:44:25,2019-07-30 14:46:14,1m - 49.379s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Legion Limited Medical""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:44:25,2019-07-30 14:44:25,0.086s,PASSED
i = 0,Safari 11,,,2019-07-30 14:44:25,2019-07-30 14:44:25,0.000s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:44:25,2019-07-30 14:44:35,9.946s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,,2019-07-30 14:44:35,2019-07-30 14:44:49,14.117s,PASSED
