Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-12-29 08:24:28,2019-12-29 08:26:09,1m - 41.101s,PASSED
,,,,,,
Test Cases/AHI/Teladoc,Safari 11,teladoc application flow,2019-12-29 08:24:29,2019-12-29 08:26:08,1m - 39.644s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-29 08:24:29,2019-12-29 08:24:30,0.571s,PASSED
i = 0,Safari 11,,2019-12-29 08:24:30,2019-12-29 08:24:30,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-12-29 08:24:30,2019-12-29 08:24:41,10.883s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-12-29 08:24:41,2019-12-29 08:24:41,0.221s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-12-29 08:24:41,2019-12-29 08:24:44,3.007s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-29 08:24:44,2019-12-29 08:24:44,0.538s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-12-29 08:24:44,2019-12-29 08:24:46,1.222s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-29 08:24:46,2019-12-29 08:24:48,1.979s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_h1""), 20)",Safari 11,,2019-12-29 08:24:48,2019-12-29 08:24:48,0.177s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-29 08:24:48,2019-12-29 08:24:49,0.723s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-12-29 08:24:49,2019-12-29 08:24:49,0.050s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-12-29 08:24:49,2019-12-29 08:24:49,0.102s,PASSED
Thread.sleep(500),Safari 11,set dob,2019-12-29 08:24:49,2019-12-29 08:24:49,0.501s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2019-12-29 08:24:49,2019-12-29 08:24:49,0.165s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2019-12-29 08:24:49,2019-12-29 08:24:50,0.173s,PASSED
Thread.sleep(3000),Safari 11,,2019-12-29 08:24:50,2019-12-29 08:24:53,3.001s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/get_a_quote""))",Safari 11,click button,2019-12-29 08:24:53,2019-12-29 08:24:54,1.245s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-29 08:24:54,2019-12-29 08:24:54,0.010s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/apply_button""), 20)",Safari 11,,2019-12-29 08:24:54,2019-12-29 08:24:54,0.109s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-29 08:24:54,2019-12-29 08:24:54,0.613s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/apply_button""))",Safari 11,,2019-12-29 08:24:54,2019-12-29 08:24:55,0.605s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-29 08:24:55,2019-12-29 08:24:56,0.904s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), 20)",Safari 11,,2019-12-29 08:24:56,2019-12-29 08:24:56,0.049s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-29 08:24:56,2019-12-29 08:24:57,0.479s,PASSED
"callTestCase(findTestCase(""AHI/_include/name""), [:], STOP_ON_FAILURE)",Safari 11,get name,2019-12-29 08:24:57,2019-12-29 08:24:57,0.567s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), FirstName)",Safari 11,,2019-12-29 08:24:57,2019-12-29 08:24:57,0.136s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-lastName""), LastName)",Safari 11,,2019-12-29 08:24:57,2019-12-29 08:24:57,0.179s,PASSED
"selectOptionByValue(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/select_01020304050607""), ""05"", true)",Safari 11,,2019-12-29 08:24:57,2019-12-29 08:24:58,0.265s,PASSED
"selectOptionByValue(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/select_00102030405060708091011""), ""06"", true)",Safari 11,,2019-12-29 08:24:58,2019-12-29 08:24:58,0.307s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input_lbs""), ""180"")",Safari 11,,2019-12-29 08:24:58,2019-12-29 08:24:58,0.111s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__address""), Address)",Safari 11,,2019-12-29 08:24:58,2019-12-29 08:24:58,0.161s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__city""), City)",Safari 11,,2019-12-29 08:24:58,2019-12-29 08:24:58,0.148s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__email""), AutoEmail)",Safari 11,,2019-12-29 08:24:58,2019-12-29 08:24:59,0.229s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input_phone number""), Tel)",Safari 11,,2019-12-29 08:24:59,2019-12-29 08:24:59,0.138s,PASSED
