Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TriStar,Safari 11,,2020-03-10 03:49:30,2020-03-10 03:51:36,2m - 6.478s,FAILED
,,,,,,
Test Cases/PL Site/TriStar/hbi/Vitala Care,Safari 11,,2020-03-10 03:49:30,2020-03-10 03:51:35,2m - 4.959s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""TriStar"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:49:30,2020-03-10 03:49:31,0.564s,PASSED
i = 0,Safari 11,,2020-03-10 03:49:31,2020-03-10 03:49:31,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://tristar--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:49:31,2020-03-10 03:49:36,5.340s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:49:36,2020-03-10 03:50:15,38.805s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-10 03:50:15,2020-03-10 03:50:20,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-10 03:50:20,2020-03-10 03:50:20,0.025s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-03-10 03:50:20,2020-03-10 03:50:20,0.529s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 03:50:20,2020-03-10 03:50:20,0.020s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:50:20,2020-03-10 03:50:22,1.629s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-10 03:50:22,2020-03-10 03:50:22,0.369s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 03:50:22,2020-03-10 03:50:23,0.013s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:50:23,2020-03-10 03:50:24,1.583s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-03-10 03:50:24,2020-03-10 03:50:25,0.439s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 03:50:25,2020-03-10 03:50:25,0.021s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 03:50:25,2020-03-10 03:50:26,1.631s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 03:50:26,2020-03-10 03:51:35,1m - 8.692s,FAILED
