Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-02-13 17:32:22,2019-02-13 17:33:37,1m - 15.105s,FAILED
,,,,,,
Test Cases/mobileWeb/Teladoc,Safari 11,teladoc application flow,2019-02-13 17:32:22,2019-02-13 17:33:36,1m - 13.379s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-02-13 17:32:24,2019-02-13 17:32:35,11.121s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-02-13 17:32:35,2019-02-13 17:32:35,0.463s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-02-13 17:32:35,2019-02-13 17:32:38,3.001s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-02-13 17:32:38,2019-02-13 17:32:42,3.778s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-13 17:32:42,2019-02-13 17:32:42,0.088s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""))",Safari 11,click button,2019-02-13 17:32:42,2019-02-13 17:32:44,1.452s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-02-13 17:32:44,2019-02-13 17:32:44,0.541s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12/12/1980"")",Safari 11,set dob,2019-02-13 17:32:44,2019-02-13 17:32:44,0.337s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2019-02-13 17:32:44,2019-02-13 17:32:45,0.189s,PASSED
Thread.sleep(3000),Safari 11,,2019-02-13 17:32:45,2019-02-13 17:32:48,3.001s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Start Secure Application""))",Safari 11,click button,2019-02-13 17:32:48,2019-02-13 17:32:53,5.415s,PASSED
waitForPageLoad(10),Safari 11,,2019-02-13 17:32:53,2019-02-13 17:32:54,0.953s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/name""), [:], STOP_ON_FAILURE)",Safari 11,get name,2019-02-13 17:32:54,2019-02-13 17:32:55,0.794s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), FirstName)",Safari 11,,2019-02-13 17:32:55,2019-02-13 17:32:55,0.433s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-lastName""), LastName)",Safari 11,,2019-02-13 17:32:55,2019-02-13 17:32:56,0.348s,PASSED
