Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
dental,Safari 11,,,2019-08-20 16:23:16,2019-08-20 16:27:39,4m - 23.374s,INCOMPLETE
,,,,,,,
Test Cases/mobileWeb/Dental/National General,Safari 11,Dental - National General application flow,,2019-08-20 16:23:16,2019-08-20 16:25:05,1m - 48.752s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 16:23:17,2019-08-20 16:23:19,1.329s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:23:19,2019-08-20 16:23:30,11.588s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [""zipcode"":zipcode, ""dob"":""12/12/1980""], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:23:30,2019-08-20 16:23:48,18.172s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 16:23:48,2019-08-20 16:23:48,0.162s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-08-20 16:23:48,2019-08-20 16:23:49,0.094s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-08-20 16:23:49,2019-08-20 16:23:49,0.134s,PASSED
Thread.sleep(2000),Safari 11,,,2019-08-20 16:23:49,2019-08-20 16:23:51,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_ng""))",Safari 11,,,2019-08-20 16:23:51,2019-08-20 16:23:51,0.199s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:23:51,2019-08-20 16:23:52,1.078s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:23:52,2019-08-20 16:23:53,0.815s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 16:23:53,2019-08-20 16:23:53,0.123s,PASSED
