Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-09-10 03:53:31,2019-09-10 04:04:41,11m - 9.796s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Agile One,Safari 11,Agile One application flow,2019-09-10 03:53:31,2019-09-10 03:55:01,1m - 29.867s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:53:32,2019-09-10 03:53:32,0.575s,PASSED
i = 0,Safari 11,,2019-09-10 03:53:32,2019-09-10 03:53:32,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:53:32,2019-09-10 03:53:41,8.177s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:53:41,2019-09-10 03:53:56,15.064s,PASSED
Thread.sleep(5000),Safari 11,,2019-09-10 03:53:56,2019-09-10 03:54:01,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-09-10 03:54:01,2019-09-10 03:54:01,0.064s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-09-10 03:54:01,2019-09-10 03:54:01,0.770s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:54:01,2019-09-10 03:54:02,0.406s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""), 20)",Safari 11,,2019-09-10 03:54:02,2019-09-10 03:54:02,0.069s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:54:02,2019-09-10 03:54:03,0.637s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-09-10 03:54:03,2019-09-10 03:54:03,0.561s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:54:03,2019-09-10 03:54:03,0.089s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""), 20)",Safari 11,,2019-09-10 03:54:03,2019-09-10 03:54:03,0.213s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:54:03,2019-09-10 03:54:04,0.620s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-09-10 03:54:04,2019-09-10 03:54:05,0.741s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:54:05,2019-09-10 03:54:05,0.244s,PASSED
Thread.sleep(5000),Safari 11,,2019-09-10 03:54:05,2019-09-10 03:54:10,5.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:54:10,2019-09-10 03:54:11,0.600s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:54:11,2019-09-10 03:55:01,50.680s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-09-10 03:55:01,2019-09-10 03:56:20,1m - 18.702s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Legion Limited Medical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:55:01,2019-09-10 03:55:01,0.070s,PASSED
i = 0,Safari 11,,2019-09-10 03:55:01,2019-09-10 03:55:01,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:55:01,2019-09-10 03:55:07,5.610s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:55:07,2019-09-10 03:55:21,13.911s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-09-10 03:55:21,2019-09-10 03:55:22,0.944s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:55:22,2019-09-10 03:55:22,0.420s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:55:22,2019-09-10 03:55:23,0.605s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-09-10 03:55:23,2019-09-10 03:55:24,0.812s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:55:24,2019-09-10 03:55:24,0.230s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:55:24,2019-09-10 03:55:25,0.589s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-09-10 03:55:25,2019-09-10 03:55:26,0.929s,PASSED
waitForPageLoad(20),Safari 11,,2019-09-10 03:55:26,2019-09-10 03:55:26,0.225s,PASSED
Thread.sleep(5000),Safari 11,,2019-09-10 03:55:26,2019-09-10 03:55:31,5.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-09-10 03:55:31,2019-09-10 03:55:31,0.573s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_hbi""), [""carrier"":""legionlimitedmedical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-09-10 03:55:31,2019-09-10 03:56:20,48.670s,PASSED
,,,,,,
Test Cases/mobileWeb/HBI/Cardinal Choice,Safari 11,Cardinal Choice application flow,2019-09-10 03:56:20,2019-09-10 03:57:45,1m - 25.263s,PASSED
