Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
dental,Safari 11,,,2019-08-20 15:54:55,2019-08-20 16:00:43,5m - 48.621s,INCOMPLETE
,,,,,,,
Test Cases/mobileWeb/Dental/National General,Safari 11,Dental - National General application flow,,2019-08-20 15:54:57,2019-08-20 15:57:58,3m - 1.382s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 15:55:00,2019-08-20 15:55:04,4.220s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:55:04,2019-08-20 15:55:58,54.115s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [""zipcode"":zipcode, ""dob"":""12/12/1980""], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:55:58,2019-08-20 15:56:36,38.074s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 15:56:36,2019-08-20 15:56:37,0.268s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-08-20 15:56:37,2019-08-20 15:56:37,0.232s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-08-20 15:56:37,2019-08-20 15:56:37,0.240s,PASSED
Thread.sleep(2000),Safari 11,,,2019-08-20 15:56:37,2019-08-20 15:56:39,2.005s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_ng""))",Safari 11,,,2019-08-20 15:56:39,2019-08-20 15:56:40,0.856s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:56:40,2019-08-20 15:56:44,3.876s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:56:44,2019-08-20 15:56:45,1.152s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 15:56:45,2019-08-20 15:56:45,0.230s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-08-20 15:56:45,2019-08-20 15:56:52,7.132s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 15:56:52,2019-08-20 15:56:53,0.102s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:56:53,2019-08-20 15:56:54,1.238s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 15:56:54,2019-08-20 15:57:02,8.265s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 15:57:02,2019-08-20 15:57:02,0.231s,PASSED
Thread.sleep(2000),Safari 11,,,2019-08-20 15:57:02,2019-08-20 15:57:04,2.004s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:57:04,2019-08-20 15:57:07,2.681s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationalgeneral""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 15:57:07,2019-08-20 15:57:58,51.150s,FAILED
,,,,,,,
Test Cases/mobileWeb/Dental/Nationwide,Safari 11,,,2019-08-20 15:57:58,2019-08-20 15:59:43,1m - 45.006s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""Nationwide""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 15:57:59,2019-08-20 15:57:59,0.126s,PASSED
i = 0,Safari 11,,,2019-08-20 15:57:59,2019-08-20 15:57:59,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:57:59,2019-08-20 15:58:20,20.747s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:20,2019-08-20 15:58:39,19.077s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 15:58:39,2019-08-20 15:58:39,0.392s,PASSED
Thread.sleep(1000),Safari 11,,,2019-08-20 15:58:39,2019-08-20 15:58:40,1.017s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-08-20 15:58:40,2019-08-20 15:58:40,0.182s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-08-20 15:58:40,2019-08-20 15:58:41,0.400s,PASSED
Thread.sleep(2000),Safari 11,,,2019-08-20 15:58:41,2019-08-20 15:58:43,2.000s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_nationwide""))",Safari 11,,,2019-08-20 15:58:43,2019-08-20 15:58:43,0.266s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:43,2019-08-20 15:58:45,1.699s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:45,2019-08-20 15:58:46,1.106s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 15:58:46,2019-08-20 15:58:46,0.434s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-08-20 15:58:46,2019-08-20 15:58:49,2.658s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 15:58:49,2019-08-20 15:58:50,1.133s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:50,2019-08-20 15:58:51,1.282s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 15:58:51,2019-08-20 15:58:54,2.395s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 15:58:54,2019-08-20 15:58:54,0.675s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:54,2019-08-20 15:58:55,0.946s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationwide""], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:58:55,2019-08-20 15:59:43,48.012s,FAILED
,,,,,,,
Test Cases/mobileWeb/Dental/USA Access,Safari 11,,,2019-08-20 15:59:43,2019-08-20 16:00:43,59.997s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""USA Access""], CONTINUE_ON_FAILURE)",Safari 11,,,2019-08-20 15:59:44,2019-08-20 15:59:44,0.077s,PASSED
i = 0,Safari 11,,,2019-08-20 15:59:44,2019-08-20 15:59:44,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:59:44,2019-08-20 15:59:56,11.995s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 15:59:56,2019-08-20 16:00:14,18.586s,PASSED
"comment(""-------------quote page--------------------"")",Safari 11,,,2019-08-20 16:00:14,2019-08-20 16:00:14,0.009s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 16:00:14,2019-08-20 16:00:15,0.152s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,,2019-08-20 16:00:15,2019-08-20 16:00:15,0.057s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,,2019-08-20 16:00:15,2019-08-20 16:00:15,0.145s,PASSED
Thread.sleep(2000),Safari 11,,,2019-08-20 16:00:15,2019-08-20 16:00:17,2.001s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_usa""))",Safari 11,,,2019-08-20 16:00:17,2019-08-20 16:00:17,0.240s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:00:17,2019-08-20 16:00:19,1.580s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:00:19,2019-08-20 16:00:19,0.767s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,,2019-08-20 16:00:19,2019-08-20 16:00:20,0.148s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,,2019-08-20 16:00:20,2019-08-20 16:00:21,1.480s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 16:00:21,2019-08-20 16:00:21,0.115s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:00:21,2019-08-20 16:00:23,1.579s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,,2019-08-20 16:00:23,2019-08-20 16:00:25,2.791s,PASSED
waitForPageLoad(10),Safari 11,,,2019-08-20 16:00:25,2019-08-20 16:00:27,1.074s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:00:27,2019-08-20 16:00:28,1.096s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""usa""], STOP_ON_FAILURE)",Safari 11,,,2019-08-20 16:00:28,2019-08-20 16:00:43,15.352s,FAILED
