Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
hbi,Safari 11,hbi flow,2019-12-15 08:11:40,2019-12-15 08:25:06,13m - 26.473s,PASSED
,,,,,,
Test Cases/AHI/HBI/Agile One,Safari 11,Agile One application flow,2019-12-15 08:11:40,2019-12-15 08:13:31,1m - 50.938s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Agile One""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:11:41,2019-12-15 08:11:41,0.722s,PASSED
i = 0,Safari 11,,2019-12-15 08:11:41,2019-12-15 08:11:41,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:11:41,2019-12-15 08:11:53,12.182s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:11:53,2019-12-15 08:12:18,24.161s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-15 08:12:18,2019-12-15 08:12:23,5.003s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-15 08:12:23,2019-12-15 08:12:23,0.150s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Agile One 750""))",Safari 11,,2019-12-15 08:12:23,2019-12-15 08:12:24,1.661s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:12:24,2019-12-15 08:12:25,0.661s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""), 20)",Safari 11,,2019-12-15 08:12:25,2019-12-15 08:12:25,0.196s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:25,2019-12-15 08:12:26,0.440s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-15 08:12:26,2019-12-15 08:12:28,1.886s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:12:28,2019-12-15 08:12:28,0.033s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""), 20)",Safari 11,,2019-12-15 08:12:28,2019-12-15 08:12:28,0.035s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:28,2019-12-15 08:12:28,0.468s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-15 08:12:28,2019-12-15 08:12:29,1.020s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:12:29,2019-12-15 08:12:29,0.037s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-15 08:12:29,2019-12-15 08:12:34,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:12:34,2019-12-15 08:12:35,0.463s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""agileone""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:12:35,2019-12-15 08:13:31,56.387s,PASSED
,,,,,,
Test Cases/AHI/HBI/Legion Limited Medical,Safari 11,Axis Legion application flow,2019-12-15 08:13:31,2019-12-15 08:15:15,1m - 44.027s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Legion Limited Medical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:31,2019-12-15 08:13:31,0.084s,PASSED
i = 0,Safari 11,,2019-12-15 08:13:31,2019-12-15 08:13:31,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:31,2019-12-15 08:13:39,7.917s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_hbi""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:13:39,2019-12-15 08:14:04,24.611s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Legion Limited Medical 500""))",Safari 11,,2019-12-15 08:14:04,2019-12-15 08:14:05,0.687s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:14:05,2019-12-15 08:14:05,0.747s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:14:05,2019-12-15 08:14:06,0.421s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-15 08:14:06,2019-12-15 08:14:08,2.523s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:14:08,2019-12-15 08:14:08,0.018s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:14:08,2019-12-15 08:14:09,0.661s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-15 08:14:09,2019-12-15 08:14:11,1.688s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-15 08:14:11,2019-12-15 08:14:12,0.849s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-15 08:14:12,2019-12-15 08:14:17,5.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-15 08:14:17,2019-12-15 08:14:17,0.437s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""legionlimitedmedical""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:14:17,2019-12-15 08:15:15,58.148s,PASSED
,,,,,,
Test Cases/AHI/HBI/Cardinal Choice,Safari 11,Cardinal Choice application flow,2019-12-15 08:15:15,2019-12-15 08:16:56,1m - 40.854s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""hbi"", ""carrierName"":""Cardinal Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:15:15,2019-12-15 08:15:15,0.065s,PASSED
i = 0,Safari 11,,2019-12-15 08:15:15,2019-12-15 08:15:15,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-15 08:15:15,2019-12-15 08:15:23,7.418s,PASSED
