Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TriStar,Safari 11,,2020-04-02 08:10:09,2020-04-02 08:12:01,1m - 51.531s,PASSED
,,,,,,
Test Cases/PL Site/TriStar/hbi/Vitala Care,Safari 11,,2020-04-02 08:10:10,2020-04-02 08:12:00,1m - 50.422s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""TriStar"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:10:10,2020-04-02 08:10:11,0.992s,PASSED
i = 0,Safari 11,,2020-04-02 08:10:11,2020-04-02 08:10:11,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://tristar--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:10:11,2020-04-02 08:10:19,8.055s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:10:19,2020-04-02 08:11:02,42.388s,PASSED
Thread.sleep(5000),Safari 11,,2020-04-02 08:11:02,2020-04-02 08:11:07,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-04-02 08:11:07,2020-04-02 08:11:07,0.037s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-04-02 08:11:07,2020-04-02 08:11:07,0.712s,PASSED
waitForPageLoad(10),Safari 11,,2020-04-02 08:11:07,2020-04-02 08:11:07,0.022s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:11:07,2020-04-02 08:11:09,1.490s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-04-02 08:11:09,2020-04-02 08:11:10,1.208s,PASSED
waitForPageLoad(10),Safari 11,,2020-04-02 08:11:10,2020-04-02 08:11:10,0.093s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:11:10,2020-04-02 08:11:12,1.484s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-04-02 08:11:12,2020-04-02 08:11:12,0.605s,PASSED
waitForPageLoad(10),Safari 11,,2020-04-02 08:11:12,2020-04-02 08:11:12,0.041s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-04-02 08:11:12,2020-04-02 08:11:14,1.514s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-04-02 08:11:14,2020-04-02 08:12:00,46.263s,PASSED
