Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-12-31 08:22:58,2019-12-31 08:24:40,1m - 41.533s,PASSED
,,,,,,
Test Cases/AHI/Teladoc,Safari 11,teladoc application flow,2019-12-31 08:22:59,2019-12-31 08:24:39,1m - 40.145s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-31 08:22:59,2019-12-31 08:23:00,0.503s,PASSED
i = 0,Safari 11,,2019-12-31 08:23:00,2019-12-31 08:23:00,0.002s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-12-31 08:23:00,2019-12-31 08:23:09,9.025s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-12-31 08:23:09,2019-12-31 08:23:09,0.127s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-12-31 08:23:09,2019-12-31 08:23:12,3.036s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:23:12,2019-12-31 08:23:12,0.532s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-12-31 08:23:12,2019-12-31 08:23:14,1.774s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-31 08:23:14,2019-12-31 08:23:16,1.478s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_h1""), 20)",Safari 11,,2019-12-31 08:23:16,2019-12-31 08:23:16,0.136s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:23:16,2019-12-31 08:23:16,0.513s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-12-31 08:23:16,2019-12-31 08:23:16,0.056s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-12-31 08:23:16,2019-12-31 08:23:17,0.104s,PASSED
Thread.sleep(500),Safari 11,set dob,2019-12-31 08:23:17,2019-12-31 08:23:17,0.502s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2019-12-31 08:23:17,2019-12-31 08:23:18,0.474s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2019-12-31 08:23:18,2019-12-31 08:23:18,0.199s,PASSED
Thread.sleep(3000),Safari 11,,2019-12-31 08:23:18,2019-12-31 08:23:21,3.060s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/get_a_quote""))",Safari 11,click button,2019-12-31 08:23:21,2019-12-31 08:23:21,0.663s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-31 08:23:21,2019-12-31 08:23:22,0.088s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/apply_button""), 20)",Safari 11,,2019-12-31 08:23:22,2019-12-31 08:23:22,0.820s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:23:22,2019-12-31 08:23:23,0.454s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/apply_button""))",Safari 11,,2019-12-31 08:23:23,2019-12-31 08:23:23,0.637s,PASSED
waitForPageLoad(20),Safari 11,,2019-12-31 08:23:23,2019-12-31 08:23:24,0.904s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), 20)",Safari 11,,2019-12-31 08:23:24,2019-12-31 08:23:24,0.074s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-31 08:23:24,2019-12-31 08:23:25,0.515s,PASSED
"callTestCase(findTestCase(""AHI/_include/name""), [:], STOP_ON_FAILURE)",Safari 11,get name,2019-12-31 08:23:25,2019-12-31 08:23:26,0.673s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), FirstName)",Safari 11,,2019-12-31 08:23:26,2019-12-31 08:23:26,0.190s,PASSED
