Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Level 1,,,2018-12-20 18:04:08,2018-12-20 18:04:14,6.023s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 18:04:08,2018-12-20 18:04:11,3.282s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 18:04:09,2018-12-20 18:04:09,0.012s,PASSED
println(fastQuoteUrl),,,2018-12-20 18:04:09,2018-12-20 18:04:09,0.006s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 18:04:09,2018-12-20 18:04:09,0.395s,FAILED
,,,,,,
Test Cases/Regression/Level 1/LifeShield,,,2018-12-20 18:04:11,2018-12-20 18:04:14,2.137s,FAILED
"fastQuoteUrl = ENV + ""/term-health-insurance/quote?partners=1&redirect=1&utm_source=mediaalpha&utm_medium=ppc&utm_campaign=stm_quote&census[location][zip]="" + zipcode + ""&census[effective]="" + effectiveDate + ""&census[member][0][role]=P&census[member][0][gender]=F&census[member][0][dob]="" + dob",,,2018-12-20 18:04:11,2018-12-20 18:04:11,0.002s,PASSED
println(fastQuoteUrl),,,2018-12-20 18:04:11,2018-12-20 18:04:11,0.001s,PASSED
openBrowser(fastQuoteUrl),,,2018-12-20 18:04:11,2018-12-20 18:04:11,0.004s,FAILED
