Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HIFA,Safari 11,,2019-12-19 08:01:43,2019-12-19 08:07:18,5m - 34.590s,FAILED
,,,,,,
Test Cases/PL Site/HIFA/hbi/Health Choice,Safari 11,,2019-12-19 08:01:44,2019-12-19 08:03:29,1m - 45.785s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""HIFA"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:01:44,2019-12-19 08:01:45,0.681s,PASSED
i = 0,Safari 11,,2019-12-19 08:01:45,2019-12-19 08:01:45,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://hifa--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:01:45,2019-12-19 08:01:50,5.643s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2019-12-19 08:01:50,2019-12-19 08:02:27,36.610s,PASSED
Thread.sleep(5000),Safari 11,,2019-12-19 08:02:27,2019-12-19 08:02:32,5.004s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2019-12-19 08:02:32,2019-12-19 08:02:32,0.036s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2019-12-19 08:02:32,2019-12-19 08:02:33,0.655s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-19 08:02:33,2019-12-19 08:02:33,0.012s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:02:33,2019-12-19 08:02:33,0.513s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2019-12-19 08:02:33,2019-12-19 08:02:34,0.899s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-19 08:02:34,2019-12-19 08:02:34,0.074s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:02:34,2019-12-19 08:02:34,0.421s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2019-12-19 08:02:34,2019-12-19 08:02:35,0.515s,PASSED
waitForPageLoad(10),Safari 11,,2019-12-19 08:02:35,2019-12-19 08:02:35,0.027s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-12-19 08:02:35,2019-12-19 08:02:36,0.578s,PASSED
