Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Spark,Safari 11,,2020-03-10 00:05:34,2020-03-10 00:10:58,5m - 24.065s,FAILED
,,,,,,
Test Cases/PL Site/Spark/hbi/Health Choice,Safari 11,,2020-03-10 00:05:34,2020-03-10 00:07:31,1m - 56.438s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Health Choice""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:05:35,2020-03-10 00:05:35,0.472s,PASSED
i = 0,Safari 11,,2020-03-10 00:05:35,2020-03-10 00:05:35,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:05:35,2020-03-10 00:05:41,5.565s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""35215""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:05:41,2020-03-10 00:06:19,38.607s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-10 00:06:19,2020-03-10 00:06:24,5.002s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-10 00:06:24,2020-03-10 00:06:24,0.038s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Health Choice""))",Safari 11,,2020-03-10 00:06:24,2020-03-10 00:06:25,0.460s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:06:25,2020-03-10 00:06:25,0.014s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:06:25,2020-03-10 00:06:26,1.657s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-10 00:06:26,2020-03-10 00:06:27,0.404s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:06:27,2020-03-10 00:06:27,0.015s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:06:27,2020-03-10 00:06:28,1.636s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-03-10 00:06:28,2020-03-10 00:06:29,0.475s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:06:29,2020-03-10 00:06:29,0.015s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:06:29,2020-03-10 00:06:31,1.601s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""healthchoiceplus""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:06:31,2020-03-10 00:07:31,1m - 0.092s,FAILED
,,,,,,
Test Cases/PL Site/Spark/hbi/Vitala Care,Safari 11,,2020-03-10 00:07:31,2020-03-10 00:09:30,1m - 59.371s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Vitala Care""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:07:31,2020-03-10 00:07:31,0.064s,PASSED
i = 0,Safari 11,,2020-03-10 00:07:31,2020-03-10 00:07:31,0.001s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:07:31,2020-03-10 00:07:36,5.115s,PASSED
"callTestCase(findTestCase(""PL Site/_include/census_hbi""), [""zipcode"":""90011""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:07:36,2020-03-10 00:08:13,37.298s,PASSED
Thread.sleep(5000),Safari 11,,2020-03-10 00:08:13,2020-03-10 00:08:18,5.001s,PASSED
"scrollToPosition(200, 2300)",Safari 11,,2020-03-10 00:08:18,2020-03-10 00:08:18,0.011s,PASSED
"click(findTestObject(""mobileSanity/HBI/quote/a_Vitala Care""))",Safari 11,,2020-03-10 00:08:18,2020-03-10 00:08:19,0.500s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:08:19,2020-03-10 00:08:19,0.024s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:08:19,2020-03-10 00:08:20,1.606s,PASSED
"click(findTestObject(""mobileSanity/HBI/detail/a_Apply for This Plan""))",Safari 11,,2020-03-10 00:08:20,2020-03-10 00:08:21,0.320s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:08:21,2020-03-10 00:08:21,0.015s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:08:21,2020-03-10 00:08:22,1.602s,PASSED
"click(findTestObject(""mobileSanity/HBI/Page_Apply/span_Start Secure Application""))",Safari 11,,2020-03-10 00:08:22,2020-03-10 00:08:23,0.399s,PASSED
waitForPageLoad(10),Safari 11,,2020-03-10 00:08:23,2020-03-10 00:08:23,0.028s,PASSED
"callTestCase(findTestCase(""AHI/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:08:23,2020-03-10 00:08:24,1.626s,PASSED
"callTestCase(findTestCase(""AHI/_include/goToEnd_hbi""), [""carrier"":""vitalacare"", ""state"":""ca""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:08:24,2020-03-10 00:09:30,1m - 5.614s,FAILED
,,,,,,
Test Cases/PL Site/Spark/stm/AdvantHealth,Safari 11,,2020-03-10 00:09:30,2020-03-10 00:10:01,31.175s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""AdvantHealth""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:09:30,2020-03-10 00:09:30,0.062s,PASSED
i = 0,Safari 11,,2020-03-10 00:09:30,2020-03-10 00:09:30,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:09:30,2020-03-10 00:09:36,5.409s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [""zipcode"":""35215""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:09:36,2020-03-10 00:10:01,25.568s,FAILED
,,,,,,
Test Cases/PL Site/Spark/stm/Everest Prime,Safari 11,,2020-03-10 00:10:01,2020-03-10 00:10:57,56.102s,FAILED
"callTestCase(findTestCase(""AHI/_include/get_screenPath""), [""productLine"":""Spark"", ""carrierName"":""Everest Prime""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:10:01,2020-03-10 00:10:02,0.535s,PASSED
i = 0,Safari 11,,2020-03-10 00:10:02,2020-03-10 00:10:02,0.000s,PASSED
"callTestCase(findTestCase(""AHI/_include/openWebSite""), [""env"":""https://spark--qa.storefront.mybenefitskeeper.com""], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:10:02,2020-03-10 00:10:09,7.196s,PASSED
"callTestCase(findTestCase(""AHI/_include/census_stm""), [:], CONTINUE_ON_FAILURE)",Safari 11,,2020-03-10 00:10:09,2020-03-10 00:10:34,25.223s,FAILED
"callTestCase(findTestCase(""AHI/_include/filter_stm""), [""carrier"":""everest""], STOP_ON_FAILURE)",Safari 11,,2020-03-10 00:10:34,2020-03-10 00:10:57,22.921s,FAILED
