Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
dental,Safari 11,,2019-08-06 21:52:58,2019-08-06 21:56:10,3m - 12.273s,FAILED
,,,,,,
Test Cases/mobileWeb/Dental/National General,Safari 11,Dental - National General application flow,2019-08-06 21:52:58,2019-08-06 21:54:34,1m - 36.010s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""National General""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-06 21:52:59,2019-08-06 21:53:01,1.767s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:01,2019-08-06 21:53:10,8.676s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [""zipcode"":zipcode, ""dob"":""12/12/1980""], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:10,2019-08-06 21:53:21,10.732s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-08-06 21:53:21,2019-08-06 21:53:21,0.084s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,2019-08-06 21:53:21,2019-08-06 21:53:21,0.091s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,2019-08-06 21:53:21,2019-08-06 21:53:21,0.078s,PASSED
Thread.sleep(2000),Safari 11,,2019-08-06 21:53:21,2019-08-06 21:53:23,2.002s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_ng""))",Safari 11,,2019-08-06 21:53:23,2019-08-06 21:53:23,0.099s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:23,2019-08-06 21:53:23,0.555s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:23,2019-08-06 21:53:24,0.498s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-08-06 21:53:24,2019-08-06 21:53:24,0.117s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,2019-08-06 21:53:24,2019-08-06 21:53:25,0.583s,PASSED
waitForPageLoad(10),Safari 11,,2019-08-06 21:53:25,2019-08-06 21:53:25,0.058s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:25,2019-08-06 21:53:26,0.837s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,2019-08-06 21:53:26,2019-08-06 21:53:27,1.560s,PASSED
waitForPageLoad(10),Safari 11,,2019-08-06 21:53:27,2019-08-06 21:53:28,0.481s,PASSED
Thread.sleep(2000),Safari 11,,2019-08-06 21:53:28,2019-08-06 21:53:30,2.002s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:53:30,2019-08-06 21:53:30,0.470s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationalgeneral""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-06 21:53:30,2019-08-06 21:54:34,1m - 4.208s,PASSED
,,,,,,
Test Cases/mobileWeb/Dental/Nationwide,Safari 11,,2019-08-06 21:54:34,2019-08-06 21:56:09,1m - 34.774s,FAILED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""dental"", ""carrierName"":""Nationwide""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-06 21:54:34,2019-08-06 21:54:34,0.070s,PASSED
i = 0,Safari 11,,2019-08-06 21:54:34,2019-08-06 21:54:34,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:34,2019-08-06 21:54:40,5.090s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/census_dental""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:40,2019-08-06 21:54:50,10.699s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-08-06 21:54:50,2019-08-06 21:54:50,0.087s,PASSED
Thread.sleep(1000),Safari 11,,2019-08-06 21:54:50,2019-08-06 21:54:51,1.001s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Dental/filter/btn_company""), 10)",Safari 11,,2019-08-06 21:54:51,2019-08-06 21:54:51,0.075s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_company""))",Safari 11,,2019-08-06 21:54:51,2019-08-06 21:54:52,0.096s,PASSED
Thread.sleep(2000),Safari 11,,2019-08-06 21:54:52,2019-08-06 21:54:54,2.002s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_nationwide""))",Safari 11,,2019-08-06 21:54:54,2019-08-06 21:54:54,0.088s,PASSED
"waitForJQueryLoad(20, STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:54,2019-08-06 21:54:54,0.552s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:54,2019-08-06 21:54:55,0.415s,PASSED
"click(findTestObject(""mobileSanity/Dental/filter/btn_filter""))",Safari 11,,2019-08-06 21:54:55,2019-08-06 21:54:55,0.197s,PASSED
"click(findTestObject(""mobileSanity/Dental/quote/a_Select This Plan""))",Safari 11,,2019-08-06 21:54:55,2019-08-06 21:54:55,0.683s,PASSED
waitForPageLoad(10),Safari 11,,2019-08-06 21:54:55,2019-08-06 21:54:56,0.465s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:56,2019-08-06 21:54:56,0.504s,PASSED
"click(findTestObject(""mobileSanity/Dental/apply/span_Start Secure Application""))",Safari 11,,2019-08-06 21:54:56,2019-08-06 21:54:57,0.708s,PASSED
waitForPageLoad(10),Safari 11,,2019-08-06 21:54:57,2019-08-06 21:54:58,0.566s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:58,2019-08-06 21:54:58,0.499s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/goToEnd_dental""), [""carrier"":""nationwide""], STOP_ON_FAILURE)",Safari 11,,2019-08-06 21:54:58,2019-08-06 21:56:09,1m - 10.821s,FAILED
