Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
teladoc,Safari 11,,2019-08-06 06:49:34,2019-08-06 06:51:06,1m - 31.518s,PASSED
,,,,,,
Test Cases/mobileWeb/Teladoc,Safari 11,teladoc application flow,2019-08-06 06:49:35,2019-08-06 06:51:05,1m - 30.609s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenPath""), [""productLine"":""teladoc"", ""carrierName"":""Teladoc""], CONTINUE_ON_FAILURE)",Safari 11,,2019-08-06 06:49:35,2019-08-06 06:49:35,0.329s,PASSED
i = 0,Safari 11,,2019-08-06 06:49:35,2019-08-06 06:49:35,0.001s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/openWebSite""), [:], STOP_ON_FAILURE)",Safari 11,open site,2019-08-06 06:49:35,2019-08-06 06:49:40,5.066s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/menu""))",Safari 11,click menu,2019-08-06 06:49:40,2019-08-06 06:49:41,0.121s,PASSED
Thread.sleep(3000),Safari 11,wait time,2019-08-06 06:49:41,2019-08-06 06:49:44,3.007s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 06:49:44,2019-08-06 06:49:44,0.667s,PASSED
"click(findTestObject(""mobileSanity/Common/side_nav/nav_teladoc""))",Safari 11,click nav teladoc,2019-08-06 06:49:44,2019-08-06 06:49:45,0.616s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-06 06:49:45,2019-08-06 06:49:45,0.048s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""), 20)",Safari 11,,2019-08-06 06:49:45,2019-08-06 06:49:45,0.528s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 06:49:45,2019-08-06 06:49:46,0.642s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/front_door_quote_button""))",Safari 11,click button,2019-08-06 06:49:46,2019-08-06 06:49:46,0.386s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-06 06:49:46,2019-08-06 06:49:47,0.245s,PASSED
"waitForElementVisible(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), 20)",Safari 11,,2019-08-06 06:49:47,2019-08-06 06:49:47,0.067s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 06:49:47,2019-08-06 06:49:48,0.717s,PASSED
"sendKeys(findTestObject(""mobileSanity/Teladoc/census/input_Location_zip-input""), ""35215"")",Safari 11,set zip code,2019-08-06 06:49:48,2019-08-06 06:49:48,0.132s,PASSED
Thread.sleep(500),Safari 11,set dob,2019-08-06 06:49:48,2019-08-06 06:49:48,0.503s,PASSED
"setText(findTestObject(""mobileSanity/Teladoc/census/input_Date of Birth_dob-0""), ""12121980"")",Safari 11,,2019-08-06 06:49:48,2019-08-06 06:49:48,0.210s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Male""))",Safari 11,,2019-08-06 06:49:48,2019-08-06 06:49:48,0.132s,PASSED
Thread.sleep(3000),Safari 11,,2019-08-06 06:49:48,2019-08-06 06:49:51,3.003s,PASSED
"click(findTestObject(""mobileSanity/Teladoc/census/label_Start Secure Application""))",Safari 11,click button,2019-08-06 06:49:51,2019-08-06 06:49:53,1.028s,PASSED
waitForPageLoad(20),Safari 11,,2019-08-06 06:49:53,2019-08-06 06:49:53,0.009s,PASSED
"waitForElementPresent(findTestObject(""mobileSanity/Teladoc/Page_App Page 1/input__member-P-1-firstName""), 20)",Safari 11,,2019-08-06 06:49:53,2019-08-06 06:49:53,0.329s,PASSED
"callTestCase(findTestCase(""mobileWeb/_include/get_screenshot""), [:], STOP_ON_FAILURE)",Safari 11,,2019-08-06 06:49:53,2019-08-06 06:49:54,0.644s,PASSED
